Number of Qubits,Depth,Seed,Lower Bound,Lower Bound (normalized),Generic Upper Bound,Generic Upper Bound (normalized),Main Thm Upper Bound,Main Thm Upper Bound (normalized),Greedy Upper Bound,Cotengra Upper Bound,HyperOpt Upper Bound,Largest HSC Rank
5,12,13,2.037957342718868,2.2276334636195707,23.85306922058464,21.96954454381436,23.7298612184122,20.035313661082917,6.0,6.0,6.0,10
5,12,15,2.0176890486070627,2.294806828747911,25.506403758866554,23.56872392093808,25.374655805566626,21.47846054427224,5.0,5.0,5.0,11
5,12,17,1.9151149645416452,2.1348649487158915,24.48826304781766,23.706496639109144,24.36177408579381,21.619341949612203,5.0,5.0,5.0,10
5,12,19,2.4386649151798956,2.6260387889657237,27.035127649038916,24.34819871655403,26.895483394653386,22.204547636190565,5.0,5.0,5.0,8
5,12,20,1.8449782304462992,2.0222301904709568,25.35907347443015,22.83659871949945,25.228086524665535,20.81126607480004,6.0,6.0,6.0,10
5,12,21,2.1297820283475315,2.3583309217109156,26.299098282859205,24.28344312734353,26.163255833051053,22.129792721886464,6.0,6.0,6.0,8
5,12,22,1.8448827088997861,2.0242149453577287,23.966200758001825,22.891713767563832,23.84240839871463,20.861493078570703,5.0,5.0,5.0,10
5,12,23,1.8525976750669462,2.1444246940603313,22.570136144146595,20.989397551399865,22.453554862410304,19.15600031472118,6.0,6.0,6.0,10
5,12,24,1.5879705435582263,1.7459888247258948,23.15910258336937,21.227584334751565,24.977379232476885,19.34495198440196,6.0,6.0,6.0,10
5,12,25,1.6893014585159933,1.8881341262723006,24.629068082946407,23.56114057456325,24.50185182218739,21.486783245907187,5.0,5.0,5.0,9
5,12,26,2.1656984631093206,2.4226260322640725,25.03745504420777,23.259313129027895,24.90812934666538,21.196490781789215,6.0,6.0,6.0,8
5,12,27,1.8267174242174087,2.021295210184086,23.63187586868562,22.136614390801874,23.509810394157284,20.17336196781599,5.0,5.0,5.0,10
5,12,28,1.8780761699018218,2.119581169698724,27.662762581327907,26.033171999427424,29.834632370771008,25.902737201703026,4.0,3.0,3.0,8
5,12,29,1.8623101324428588,2.0991747868269113,24.606441242293492,22.535157206890773,24.4793418557114,20.551128956789942,6.0,6.0,6.0,10
5,12,30,1.3701183618317216,1.5278245074371406,25.362939920215982,25.330793082995278,25.231932999140486,23.084255287359802,6.0,6.0,6.0,8
5,12,31,1.9828836908963603,2.165661011143571,25.067877959810573,23.36815389573417,24.938395119109074,21.295678676778824,6.0,5.0,5.0,8
5,12,32,1.8179622283957468,2.055929661698467,23.167070846080563,21.871208413244965,23.04740622394172,19.945635187492083,6.0,6.0,6.0,10
5,12,33,2.295342488775631,2.4405399415754,25.299217274529614,23.03166166192462,25.16853949935126,20.98902927176323,6.0,6.0,6.0,9
5,12,34,1.8445460696824516,2.0343691051481554,22.697246829453068,22.642328382662257,22.580008984259614,20.648864625261652,5.0,5.0,5.0,9
5,12,35,1.9785860617337128,2.323435429152284,23.2609842382817,22.763863212676597,23.140834526307106,20.775468652611227,6.0,6.0,6.0,8
5,12,36,2.3178774894755176,2.5447585558165216,25.04681595046589,23.635765111633564,24.917441901134975,21.539555984739206,6.0,6.0,6.0,8
5,12,37,1.8921412851484156,2.1448118606502846,21.840314949949544,21.17651100615328,21.727503405786585,19.31209995771684,6.0,6.0,6.0,8
5,12,38,1.9067200738788201,2.124666904311319,23.159061766496905,20.969314454432126,23.039438513570786,19.12314529391172,6.0,5.0,5.0,10
5,12,39,2.2360664262396357,2.536491997930263,25.018615163798547,23.888572881710704,24.889386779688017,21.769942735125106,6.0,5.0,5.0,9
5,12,40,1.7486732346409593,1.9495461744737947,23.118802582771334,21.23764001735891,22.99938728017438,19.354115848464016,6.0,6.0,6.0,8
5,12,41,2.0056197245861487,2.1644448807372307,27.32728778835499,25.611838379019286,27.186134442340762,23.340375233524657,5.0,5.0,5.0,10
5,12,42,2.0587175413428693,2.199812430452906,25.75945032656721,24.078967827673747,25.626395314549818,21.959020229137995,5.0,5.0,5.0,8
5,12,43,2.2967800016329813,2.525072646296146,25.99251082001247,23.588078975842087,25.858251983132245,21.496099037747005,6.0,6.0,6.0,8
5,12,44,1.9533326816355778,2.2810564917649647,24.935435460455153,22.34161223626227,24.806636723572637,20.390100763071935,6.0,6.0,6.0,8
5,12,45,1.922306297004497,2.019126052638832,25.054730663960605,24.119695276088446,24.925315732845107,21.980567342770073,5.0,5.0,5.0,10
5,12,46,1.8346698950618154,2.043624543000574,23.900951899664932,21.443929839202713,23.777496569604683,19.542110235178384,5.0,5.0,5.0,10
5,12,47,1.9237191180798305,2.0757129673127306,26.242752521450978,24.82326024890573,26.107201113798858,22.621734533648958,5.0,5.0,5.0,8
5,12,48,1.6027900455616857,1.8343954921074164,21.853988771112146,20.439306202050236,23.569797806860617,20.364272591988847,5.0,5.0,5.0,9
5,12,49,2.0772341516329282,2.288293170134143,26.12834398698213,23.26807104171974,25.99338353250392,21.204471972575487,5.0,5.0,5.0,11
5,12,50,1.78952666271169,1.8867761416325604,25.831718149743363,23.187813630635297,25.69828985351535,21.13133243209187,6.0,6.0,6.0,9
5,12,51,1.6898729543256614,1.6834077289285991,27.474685004048098,25.194464378048707,27.332770308779256,22.9600173048509,5.0,5.0,5.0,9
5,12,52,1.8024869097119915,1.993447584184511,25.081397927220937,24.11861055834211,24.95184525197703,21.995172755729456,5.0,5.0,5.0,9
5,12,53,2.050793363634952,2.2624434978482597,22.62804229793183,20.986967384783856,22.511161914161526,19.139244034417185,6.0,6.0,6.0,8
5,12,54,1.9910761630964608,2.135195309329693,26.538114881387315,23.669604158056828,26.401037841710732,21.570393913253962,6.0,6.0,6.0,9
5,12,55,1.9734696985980495,2.1741393890852994,23.409565709489367,21.642792967988424,23.288648531237875,19.723336587511355,6.0,6.0,6.0,10
5,12,56,1.9249837689590783,2.143953214477692,25.200075344286088,23.646845158130002,25.06990966585486,21.56494227239624,6.0,6.0,6.0,10
5,12,57,2.07530127663338,2.229790864092445,25.233959583998963,23.7358917425197,25.103618883668393,21.63080258333033,5.0,5.0,5.0,8
5,13,0,1.6812524186508755,1.843611210580783,25.138444181039656,24.694710609403305,23.56729141972468,21.25709464388978,6.0,6.0,6.0,10
5,13,1,1.7516200041871577,1.9215780006237868,25.84731645371796,23.739456693541573,24.23185917536059,20.447461722366864,6.0,6.0,6.0,10
5,13,2,1.7974678223740699,2.011424117829149,26.455864233218865,24.11731179360369,24.80237271864269,20.772918947225055,6.0,6.0,6.0,10
5,13,3,1.9829839331066976,2.1463685248699016,29.141106070958987,27.57319875104315,27.31978694152405,23.73488415217635,5.0,5.0,5.0,10
5,13,5,1.7715937514669418,2.0407086582680902,26.0325082334667,23.14002819258334,24.40547646887503,19.944278331309228,6.0,6.0,6.0,10
5,13,7,1.8716423308133536,2.0299940093396978,27.419049108688156,25.703974148200412,25.70535853939515,24.33479938888576,6.0,6.0,6.0,10
5,13,9,1.3741960771003408,1.5325876428709313,27.0200463620696,27.88868678393079,27.65332869868061,26.40313883734357,6.0,6.0,6.0,8
5,13,11,1.8775474931443314,2.0171164751432795,29.50443433730191,27.516280621091468,27.660407191220543,23.685889284632715,5.0,5.0,5.0,10
5,13,13,1.7051871634593696,1.8992209010752659,27.564010126025195,26.08037505766384,25.841259493148623,22.46376054771436,5.0,5.0,5.0,10
5,13,15,1.830057444672573,2.0142481664954155,26.183318616845014,26.10319102694703,24.546861203292206,22.48341258375711,6.0,6.0,6.0,10
5,13,17,1.8416473450862025,2.0074945637680353,26.602857901926683,25.376556827182878,24.940179283056267,24.02482262118947,6.0,6.0,6.0,10
5,13,19,1.6792325445596568,1.8503254841986043,25.74029758660789,24.5699193267354,24.131528987444902,21.162762545098264,5.0,5.0,5.0,10
5,13,20,1.9151268359311608,2.156052282508996,29.126694062402265,25.852188310192673,27.30627568350213,22.28187601332131,5.0,5.0,5.0,8
5,13,21,1.7304242681607827,1.801092816007446,28.580605062860784,27.008702018997536,26.794317246431987,23.24896793112572,5.0,5.0,5.0,10
5,13,22,1.75547708745585,1.926979931823261,26.43609348549313,25.172639962504807,24.78383764264981,21.668494058633403,6.0,6.0,6.0,10
5,13,23,1.7285957372560383,1.946334323861899,25.731511303909645,24.061891126092227,26.334593600095026,20.72518356759116,6.0,6.0,6.0,10
5,13,24,2.015297149607237,2.2514721234014567,25.006225055306437,23.919600180210846,23.44333598934979,20.616187655322857,6.0,6.0,6.0,10
5,13,25,1.7549469637646231,1.98734363843858,25.372710503595506,24.730998751420422,23.78691609712079,21.31552815772627,5.0,5.0,5.0,10
5,13,26,1.97865492941646,2.112106368859074,27.204327841072608,25.898796135941193,25.504057351005578,22.293565992017562,6.0,6.0,6.0,8
5,13,27,1.78789448468246,1.9756059776747747,28.451142996040495,25.447692463543337,26.67294655878797,21.918813235200414,6.0,6.0,6.0,8
5,13,28,1.5244726556302801,1.6925131751935387,24.70090126251833,22.826883550167818,25.279828635858603,19.66143680785939,6.0,6.0,6.0,9
5,13,29,1.9577064413322565,2.1647730344572076,27.142463149043344,25.533891457711132,25.446059202228135,21.979457703654756,6.0,6.0,6.0,8
5,13,30,1.1743523238147173,1.2227848336233547,29.279811654322238,28.34840473270313,27.4498234259271,24.402177937525707,4.0,4.0,4.0,8
5,13,31,1.5430146501072373,1.722222260503323,25.332489347980545,26.468391819886843,25.926219567073836,22.783871367686682,6.0,6.0,6.0,10
5,13,32,1.500344264811309,1.6614520099015515,26.090363625050987,27.6911358262714,26.70185652251312,23.83640385045521,5.0,5.0,5.0,11
5,13,33,1.6514629465975665,1.9042615230446251,23.84188834865724,22.582063125887917,22.351770326866163,19.463370940155418,6.0,6.0,6.0,9
5,13,34,1.9146857311141057,2.0721805789033474,26.629212479445556,26.636761323307198,24.964886699480214,22.928803070915002,6.0,6.0,6.0,8
5,13,35,1.5235766397568429,1.6685058383151368,29.47402013888027,27.23823598310964,30.164817485885276,25.787335628895704,5.0,5.0,5.0,10
5,13,36,1.7806360148957041,1.928191049823783,26.04021877846936,24.00355153115037,24.41270510481503,20.662148050961825,6.0,6.0,6.0,10
5,13,37,1.777390018671006,1.9344759769324515,26.79579198543533,25.130968784323585,25.12105498634562,23.805702852337774,6.0,6.0,6.0,9
5,13,38,1.6999725873924696,1.875607867237209,24.53179254859746,25.058252879172237,25.106756436455214,21.583377968193275,6.0,6.0,6.0,9
5,13,39,1.911070676695548,2.066032688427927,27.936672065488303,26.539287438333393,26.19063006139529,22.844897993792667,5.0,5.0,5.0,8
5,13,40,1.795198551129774,1.919982745689759,28.578867494087564,26.23481015758315,26.792688275707096,22.582805334510496,5.0,5.0,5.0,10
5,13,41,1.7840915014954515,1.9358040172659903,27.51396792162305,25.777266235662513,25.794344926521614,22.18895360626631,6.0,6.0,6.0,10
5,13,42,1.9406934053975986,2.1333865876685465,26.27019898021738,24.901441352633295,24.6283115439538,21.435047527976955,6.0,6.0,6.0,9
5,13,43,1.8534655453418347,2.1507931558768463,24.87485616012171,24.688337040222567,23.320177650114104,21.278758235272477,6.0,6.0,6.0,9
5,13,44,1.653573724573088,1.8202807838232207,27.59183206852106,24.349814752845354,28.23851563262702,20.96020985827313,6.0,6.0,6.0,9
5,13,45,1.6904735538509161,1.8448762147913251,26.653566561080336,24.625831709099586,24.987718651012813,21.197803999594246,6.0,6.0,6.0,10
5,13,46,1.8902028959036286,2.0752031962170063,27.193729932109974,26.821010794264062,25.494121811353104,23.087404178017078,6.0,6.0,6.0,8
5,13,47,1.8896097805035992,2.1090114736774614,29.69508922269603,26.595169808093676,30.39106787635297,22.907167744861937,5.0,5.0,5.0,7
5,13,48,1.7838586425432967,1.9703662015318384,25.516895502017928,23.97800310677467,23.92208953314181,22.70076572537687,6.0,6.0,6.0,10
5,13,49,2.1206911251073675,2.296401229139382,29.554747330368468,26.82882833009108,27.707575622220446,23.108424401504234,5.0,5.0,5.0,8
5,13,50,1.629568799127349,1.741898547794496,25.881696771046663,26.938559844555698,24.26409072285625,23.188589866194253,6.0,6.0,5.0,9
5,13,51,1.7414106167660286,1.963078365507917,26.63822318071995,24.21403965251754,24.97333423192496,20.856233372578586,6.0,6.0,6.0,10
5,13,52,1.7448230493856256,1.9222323130570038,27.19362578653135,25.016877913974817,27.83097639090318,23.69762849273005,6.0,5.0,5.0,9
5,13,53,2.0114463537982505,2.2227158000051968,26.771022992264715,23.695528585059503,25.09783405524818,20.397003299071105,6.0,6.0,6.0,8
5,13,54,1.8493215140702919,2.074838358222754,27.944144673451234,25.296313595565536,26.197635631360534,21.78842635868047,6.0,6.0,6.0,10
5,13,55,1.6008252979590583,1.776749974826055,24.962311346180062,23.573023548776906,23.402166887043812,20.30410817384886,6.0,6.0,6.0,9
