Number of Qubits,Depth,Seed,Lower Bound,Lower Bound (normalized),Generic Upper Bound,Generic Upper Bound (normalized),Main Thm Upper Bound,Main Thm Upper Bound (normalized),Greedy Upper Bound,Cotengra Upper Bound,HyperOpt Upper Bound,Largest HSC Rank
10,10,28,2.2491623494201587,2.4836005218640382,82.81542119395789,76.21814723789441,71.81649806663536,64.801851477046,10.0,9.0,9.0,16
10,10,29,2.249927886823525,2.48965341563063,82.53164568723015,76.67086085346051,73.46444828506864,66.94629197534364,9.0,8.0,8.0,12
10,10,30,2.2463632158059132,2.48054150957687,82.87073720927164,76.47744325151997,71.86446742366526,65.0223089713893,10.0,9.0,8.0,14
10,10,31,2.2496469588910464,2.4840253992112706,82.95864624744954,76.97648416728373,73.84453716264674,67.2131514754709,8.0,8.0,8.0,12
10,10,32,2.198494762040372,2.442092615021457,84.86535433044719,78.22222222222221,74.51786058607468,67.38879633486047,8.0,7.0,7.0,12
10,10,33,2.3206721798816385,2.575669078940029,79.9408815908208,74.54928652362223,72.14221251756508,65.98551341532172,8.0,8.0,8.0,12
10,10,34,2.344447317512731,2.590661024795457,78.81033274695197,73.02630866638927,72.11089578907959,65.5274924643453,8.0,8.0,7.0,12
10,10,35,2.4246861696829844,2.6783760752805463,77.8483915914481,71.40689615505096,69.45099301831578,62.44190077564201,11.0,11.0,11.0,12
10,10,36,2.2638774838546185,2.501594190842106,82.63410231050327,76.68609576650175,73.55564868752319,66.95959456416715,9.0,9.0,8.0,12
10,10,37,2.2439308253337757,2.480327954040028,82.99622378142627,76.99069524401665,73.8779863054395,67.22556008653454,8.0,8.0,8.0,14
10,10,38,2.2801857428278396,2.5215082084604195,82.01883554320479,76.4695794393295,73.00797714612418,66.77054014251395,7.0,8.0,7.0,14
10,10,39,2.5413992281496465,2.82344705488425,73.6147737754147,67.83940004148808,63.99466129340029,57.72252748783263,11.0,12.0,10.0,14
10,10,40,2.56804225341272,2.883018814462099,72.14572132587138,67.7135841030551,62.717587288967735,57.615474448446015,14.0,14.0,12.0,12
10,10,41,2.3696066215641944,2.625891132009343,78.45669731279229,73.93489736531173,69.00477853852031,63.747290456926564,10.0,9.0,9.0,12
10,10,42,2.3789431086935062,2.6384633456892983,78.26932589087248,71.90361877316177,69.82652171573466,62.876260845931924,12.0,10.0,9.0,14
10,10,43,2.279803397527614,2.545715914183672,81.17536275983669,74.66666666666671,73.25626331450178,66.09529198732463,7.0,7.0,7.0,13
10,10,44,2.379243113037857,2.6370802194854996,77.78397137938971,71.11711441736931,67.53255123835602,60.48703368555619,13.0,11.0,12.0,12
10,10,45,2.197668446213255,2.4410193969903493,84.86530187024267,78.2222222222222,74.51781452225703,67.38879633486046,7.0,7.0,7.0,12
10,10,46,2.309918195638542,2.565475700086209,80.46119479748648,74.69667343721859,70.76778806797944,64.40410019426943,8.0,8.0,8.0,16
10,10,47,2.4651278569906125,2.735789585813745,74.7520000183983,68.99741206433386,65.86481779398873,59.548599801079256,12.0,12.0,11.0,14
10,10,48,2.3266306409980397,2.581019422909208,79.75553357685703,73.61996555801534,70.14714001726398,63.47575360343433,11.0,9.0,9.0,14
10,10,49,2.3511029393176157,2.5972261970621444,79.529409311972,74.40733389014066,71.77088160408157,65.85986744555149,12.0,9.0,9.0,16
10,10,50,2.2082643219017757,2.4357326180186885,84.8219091388036,78.75017538308266,74.47971259553633,67.83797446247897,8.0,8.0,8.0,14
10,10,51,2.3074740354132266,2.55040745141681,80.6069482737337,74.38394871014344,70.89598217624736,64.13446630391017,10.0,9.0,9.0,17
10,10,52,2.3259727211859422,2.576268887253327,79.71064446420982,73.98421683758471,70.10765883359062,63.7898141208012,11.0,10.0,10.0,14
10,10,53,2.2856872494680522,2.528734309353158,81.39972351558553,75.92040021402241,70.58882273617184,64.5487023371376,9.0,9.0,9.0,12
10,10,54,2.2066782941335323,2.435165683064635,84.82645131717707,78.77507907278972,74.48370095353543,67.859427314592,7.0,7.0,7.0,14
10,10,55,2.3081960654879943,2.556913191971785,80.54873222280585,74.3209505284077,70.84477959139156,64.08014874166993,9.0,10.0,9.0,12
10,10,56,2.4395829377171667,2.713099763939108,75.01534359377034,69.9610853501903,66.09685274428877,60.38030338417815,9.0,10.0,9.0,12
10,10,57,2.3292926225783446,2.6073880007088226,79.24202387674276,72.66837971379897,72.50589011264584,65.21232385573289,7.0,7.0,7.0,14
11,10,0,2.8667953790511547,3.2047094820190303,76.8407642235161,69.9543879843945,68.55205702407493,59.50388490135996,14.0,13.0,13.0,14
11,10,1,2.9152935838399046,3.244935849837286,75.05355803699253,69.05968349449715,66.13052391481676,59.608338269026305,15.0,12.0,12.0,14
11,10,2,2.8976936426165705,3.2449445611599734,81.05644850278509,74.03229616460304,72.15132110379747,64.64795611548577,15.0,12.0,12.0,13
11,10,3,2.8817885375900736,3.204794834074066,77.27375422439069,70.74463210219025,69.73527797479532,62.62348815174268,15.0,16.0,13.0,13
11,10,5,2.645430930612516,2.9607562252594817,82.76708473660894,75.94689925103752,72.6754295693277,65.42859535941906,13.0,13.0,12.0,13
11,10,7,2.8742742798764827,3.2248083462074737,76.01078993916266,68.87331045008328,65.9930635477241,58.584309803576936,14.0,14.0,14.0,15
11,10,9,2.890383884223075,3.214425772760125,75.74046642442319,68.55277178126121,65.75836690924785,58.31165648467036,17.0,14.0,14.0,14
11,10,11,2.705036067311081,2.9948355521145302,81.80902838189196,75.50466156172708,71.8341874577775,65.04760560062805,15.0,13.0,13.0,15
11,10,13,2.819877380249806,3.15729233603563,79.73655144708651,73.30338729027196,69.14654070802034,62.32918832094345,16.0,12.0,12.0,14
11,10,15,2.8309079042372636,3.1614357466114344,79.39879978785683,73.30546478355114,68.8536466910321,62.330954794153236,17.0,13.0,14.0,15
11,10,17,2.7818006673506623,3.101349250387382,79.48839134321126,72.84945281490207,68.93133936794102,61.94321205918271,14.0,12.0,12.0,14
11,10,19,2.785542484338053,3.121399518614628,77.03608482314483,70.66946757105788,67.75531158930174,60.93737686671362,16.0,12.0,13.0,14
11,10,20,2.849837588356325,3.1678975761970745,76.4149523801407,72.13818587548373,67.20900887531276,62.203833851660434,15.0,13.0,12.0,13
11,10,21,2.782419236635734,3.08695163879541,79.59145251062775,73.36061482814172,69.02071272406,62.37784836404492,16.0,13.0,12.0,14
11,10,22,2.7467395642712007,3.064859835499722,80.21470330293923,74.14745269369024,69.56118802051762,64.74851539332161,14.0,14.0,12.0,13
11,10,23,2.9705097169068924,3.3227653985362444,73.18375864920702,66.89438839042587,64.48302289869021,57.7393803403959,16.0,16.0,14.0,14
11,10,24,2.6639714506687326,2.9736716149855793,81.75466277233723,75.47316090652677,71.78645055800915,65.02601279245398,11.0,12.0,11.0,14
11,10,25,2.8354393771986626,3.159686720582383,76.73880679158985,71.42843228040466,70.21546422465356,62.46663647587047,11.0,11.0,10.0,13
11,10,26,2.859480980004568,3.209280563016583,77.74306393878281,71.61898091976117,68.37711876417504,61.75613006747503,14.0,13.0,12.0,13
11,10,27,2.8092769341753008,3.133257359749377,78.00318865632683,69.81901786979205,68.60590545978317,60.20967796923928,17.0,15.0,14.0,12
11,10,28,2.8209165954706776,3.1336174871237734,79.12331560000926,72.93398997284895,68.61475024688303,62.01509321819279,16.0,14.0,13.0,15
11,10,29,2.9144154739850925,3.273745087017572,74.06460779816275,67.38919325625552,65.25914887104787,58.16646738057736,16.0,13.0,13.0,14
11,10,30,2.919199048438413,3.2529921082527453,78.37628120487888,72.04187716956463,70.73024743409961,63.77181571657161,15.0,12.0,12.0,11
11,10,31,2.835033234096635,3.195819182759814,77.84697730939841,71.43371799376548,68.46851337256561,61.60214348146749,15.0,13.0,12.0,12
11,10,32,2.734926064433822,2.9894659072130296,77.53190388021704,72.38392069570101,69.96824372350054,64.07459428887998,12.0,12.0,12.0,13
11,10,33,2.7697426105682834,3.083188063314682,81.15765820268236,74.42012989673414,70.3789067226386,63.27874417091493,13.0,13.0,11.0,12
11,10,34,3.1206077804278194,3.5224775880953283,74.49397927073387,68.27415393644657,65.63747284632441,58.930314431567965,15.0,14.0,13.0,11
11,10,35,2.6726114848593867,2.9722845192500196,82.01844345008077,75.63250314610664,72.01806888947637,65.1577417006791,14.0,13.0,12.0,14
11,10,36,2.7407015679034172,3.045848966616439,78.87366261529263,72.7687507539724,70.20834323617115,63.54457782670821,15.0,13.0,12.0,12
11,10,37,2.7482649902305205,3.0659030945529753,78.94153040233984,73.01534223048108,68.45710839577909,62.0842662860922,16.0,13.0,13.0,12
11,10,38,2.88363010157608,3.2092197284709063,77.01814591415173,70.93447607739127,67.73953383565305,61.16589030792619,17.0,17.0,14.0,12
11,10,39,2.804680335819718,3.1138435176162385,79.93989966265356,73.71481386108061,69.3228817387074,64.37071789529162,15.0,14.0,12.0,15
11,10,40,2.748953967550373,3.087587066948605,77.27981259283183,71.91645415171186,67.96967672761348,62.01263742583189,15.0,13.0,13.0,13
11,10,41,2.745052542413319,3.0514883915017395,77.48534268502853,70.91988805795954,70.8985392750713,63.649240271404274,8.0,8.0,8.0,13
11,10,42,2.939103138124914,3.304423983681951,74.77094417353456,69.8700304356043,64.91662136805515,59.43212954735854,14.0,13.0,13.0,11
11,10,43,2.75737135984305,3.0867263093585504,79.496555627483,72.78488981222209,70.76280317817458,63.558671096585336,16.0,13.0,13.0,12
11,10,44,2.9285231437527757,3.2722489978257063,74.87735207263584,69.51113808502214,65.00900540001945,59.126852212564565,14.0,13.0,13.0,14
11,10,45,2.5948991861329134,2.8799125951644915,81.363634863915,76.37410780322254,71.44310004241933,65.79663744896645,14.0,13.0,12.0,15
11,10,46,2.9634819863027535,3.343131002126543,76.75590960121386,70.48361579936518,66.63998129779301,59.954051243972216,14.0,12.0,13.0,14
11,10,47,2.8146646752652487,3.13560415230687,77.1080619646897,70.73496585413272,67.81861742401382,60.99385519741339,17.0,14.0,14.0,12
11,10,48,2.7820460968399634,3.1223928575138613,80.48882232070063,74.88738018412268,71.64605619660023,65.39464961322695,10.0,10.0,10.0,17
11,10,49,2.7990452063894193,3.113583823386586,74.55961189948097,69.23664039065171,64.73314130946784,58.89336179570679,17.0,14.0,13.0,12
11,10,50,2.863009224841437,3.1872004992065803,78.99220836623168,73.26127527060503,69.47577493415228,64.85123277287146,12.0,11.0,11.0,13
11,10,51,2.6848555178939817,3.002021804284049,81.94085976658727,75.46348112169323,71.94994485752088,65.01767290308332,13.0,10.0,10.0,13
11,10,52,2.735642155706521,3.0781682415970963,77.72030877538715,71.99655520010776,70.1382686934062,63.73169649150876,13.0,12.0,12.0,12
11,10,53,2.720466825440034,3.032026912907451,78.88301656624257,73.74422296889944,70.21666953137706,64.39639910214544,13.0,13.0,12.0,14
11,10,54,2.8689137871833266,3.2267662888599156,73.98565955733119,67.3742815834548,65.18958669884849,58.159593008378714,16.0,15.0,13.0,16
11,10,55,2.9844261451229337,3.333002194884895,73.82075632720255,67.42150898184978,65.04428863052402,58.1943604522678,15.0,12.0,13.0,12
11,10,56,2.7548534277022445,3.0996622309017425,76.7926697621919,70.69234803683474,68.50915044592524,61.822905325812556,12.0,12.0,11.0,16
11,10,57,2.674844781248032,2.9981810177290935,79.56398901906623,74.02353556376069,68.99689672747151,62.941523698837216,18.0,15.0,14.0,13
12,10,0,2.8452635183636383,3.1768160791741593,94.43410926060379,86.80971538855229,83.4391302606746,75.4468053052392,12.0,13.0,12.0,16
12,10,1,2.775173492872302,3.1044041623761176,94.4521727605545,87.41201609324922,86.23639492332447,78.51730164574401,10.0,11.0,9.0,14
12,10,2,2.710940023620675,2.9955737652314016,98.33681893456792,91.03359435383356,87.74722382076924,79.93089524953892,11.0,9.0,9.0,15
12,10,3,2.7469578170761704,3.0422061855158287,97.2772668026326,89.90764501557102,84.94919213166186,77.23003960330057,13.0,10.0,10.0,14
12,10,5,2.9374760904358173,3.2574441336690034,90.70494645195696,82.85232014271459,80.27667714536622,72.08122853576867,15.0,14.0,13.0,14
12,10,7,2.7732183937757027,3.06711240425453,97.02721168574683,90.31434206648619,86.57864422235791,79.29936488268886,11.0,14.0,10.0,16
12,10,9,2.6920283399579867,2.969613603645995,100.21559187363572,92.69128384819588,88.41106503655838,80.47172435209656,9.0,12.0,8.0,16
12,10,11,2.8016513776882004,3.110993338273121,95.66035254077501,88.07979980888823,82.63517060999986,74.80787452827914,11.0,10.0,10.0,14
12,10,13,2.6401010394993603,2.917018232630228,102.1695454636439,94.77311246781096,89.11952128904674,81.35893673446813,10.0,8.0,8.0,14
12,10,15,2.7516552875521048,3.038696824917311,97.22975403992625,89.5755850542836,84.90770072323203,76.94480241399974,15.0,14.0,13.0,14
12,10,17,2.836982654980331,3.1531580130885994,92.82955257157931,85.88675467830217,81.16448358934078,73.82534410911994,12.0,15.0,11.0,14
12,10,19,2.8037554661795037,3.1077397848982797,94.93514678814384,87.78967035986453,82.00870939065106,74.56146198571415,13.0,12.0,12.0,16
12,10,20,2.7674495264050214,3.072595515487939,96.0089964389468,89.97781227786753,83.84165132237669,77.29031279191625,9.0,11.0,9.0,14
12,10,21,2.724201327608198,3.016999802946648,98.56291783902995,91.8692178424503,85.07424266062823,78.00680907872342,10.0,10.0,10.0,16
12,10,22,2.746266822716507,3.044316338405555,97.62063750371547,90.70160343652073,87.10816580577382,79.63939482682257,10.0,9.0,9.0,16
12,10,23,2.744568260025118,3.0433549301609175,97.77731764221076,90.70647498155358,87.24797353323308,79.64367222527628,10.0,8.0,9.0,14
12,10,24,2.802915247903787,3.0831464172667915,96.53195159333941,89.19735448474194,83.38809211299633,75.75703529103238,11.0,8.0,8.0,14
12,10,25,2.679577767179748,2.9632707985675055,100.29510551483465,92.96225059578221,88.48121266101384,80.70696935588853,9.0,10.0,8.0,15
12,10,26,2.6807957813304686,2.961823310299497,100.29432437037293,92.96964936796161,88.48052352858929,80.71339274253985,9.0,9.0,8.0,14
12,10,27,2.8860211446177138,3.1981521546514733,93.03013862516782,86.66509245020245,81.33986376735231,74.4943768844168,10.0,10.0,9.0,16
12,10,28,2.7216899524719014,3.013971977506529,98.77027803641792,91.95245767206808,85.25322489996849,78.07748861262209,10.0,10.0,10.0,18
12,10,29,2.680589783216983,2.9618834483408807,100.2941559625804,93.00084408501095,88.4803749577729,80.74047503730823,10.0,9.0,8.0,14
12,10,30,2.7201520782325432,3.021908086233706,97.7465556672211,90.72549603642372,87.22052422244764,79.66037342174285,10.0,9.0,9.0,16
12,10,31,2.766513056924498,3.056425324145258,97.36651951056794,89.72436329740971,85.02713372771898,77.07260188652235,13.0,12.0,12.0,16
12,10,32,2.722574618737998,3.0170270784654534,98.8773523724246,92.2124635953992,87.23045853248011,80.05602732215402,9.0,9.0,9.0,14
12,10,33,2.7580559968170495,3.0513695415457183,97.44934327419249,90.04949032260191,85.09946112794788,77.35188373210231,12.0,9.0,9.0,12
12,10,34,2.913443757242189,3.246647534200287,93.0734177520671,86.7225124770068,81.37770438909041,74.54373319382054,11.0,12.0,11.0,16
12,10,35,2.641201558083996,2.917390891384554,102.17053182223684,94.76358503973762,89.1203816609435,81.35075781749815,10.0,10.0,9.0,14
12,10,36,2.761834830127023,3.0616019314796312,96.8953988567332,90.07953655354376,84.61571880771508,77.37769323478884,11.0,10.0,10.0,18
12,10,37,2.639897340216998,2.9169361329743766,102.17054135159091,94.77343462864015,89.12038997312175,81.35921329668962,10.0,8.0,8.0,16
12,10,38,2.64037963549022,2.917058437909703,102.17166046396915,94.77116788838197,89.1213661422822,81.35726739059393,8.0,8.0,8.0,16
12,10,39,2.632028658327704,2.922575674003766,102.20809262657554,94.22222222222216,89.15314485751747,80.89069232979023,10.0,9.0,9.0,18
12,10,40,2.98420458257702,3.334521123976405,91.75934779736859,84.38292217983434,79.33360278314159,71.68742454517499,14.0,13.0,12.0,14
12,10,41,2.4466256191281706,2.6984002808228866,97.68992240902644,90.77442217342654,106.95828762373324,98.09081057275887,9.0,9.0,8.0,14
12,10,42,2.8635635104680177,3.1689679437753164,93.05200250678189,84.63903328905343,81.35898020830571,72.75284508108452,17.0,14.0,14.0,14
12,10,43,2.5579228873385853,2.8391492665006806,94.90178218872906,87.88708051970828,106.49214653129388,96.80863781197962,14.0,12.0,13.0,16
12,10,44,2.6981670013226173,2.9823392650037635,99.7112140877831,91.92896815277103,86.06539060809729,78.05754349400469,11.0,12.0,11.0,16
12,10,45,2.818146731308703,3.1259563918767697,97.0623992164391,90.04716168336137,84.76155499441118,77.34988344724626,12.0,11.0,11.0,14
12,10,46,2.7177330466455776,3.009963978887542,98.82472181628933,92.0258588195469,85.30021786082733,78.13981405124026,10.0,9.0,9.0,14
12,10,47,2.8696144568178052,3.190090584842632,93.03201963175084,86.26721012638028,81.34150840447175,75.85276159810672,12.0,11.0,10.0,15
12,10,48,2.640990517819739,2.9173318167961817,102.16991660131245,94.76384172932536,89.11984502163459,81.35097817527037,10.0,11.0,10.0,16
12,10,49,2.641674217261944,2.917581017155076,102.16825338637695,94.75382518615373,89.1183942476473,81.34237937249839,10.0,9.0,9.0,16
12,10,50,2.816396384644447,3.1234004930098176,94.6541849027405,88.17748879046884,83.6335824593052,76.6306338828992,14.0,11.0,11.0,16
12,10,51,2.7147946372683394,3.010484951059532,98.48301670116359,91.23017752162909,87.87767799130837,80.10350261173767,9.0,9.0,9.0,14
12,10,52,2.8081764304227455,3.1194633816783237,94.9876686772586,87.3355524242117,83.92823866265911,75.89894920554735,14.0,12.0,12.0,16
12,10,53,2.7971231427281182,3.1039298863832654,95.31834329488301,89.04338902229462,83.23852555044841,76.48764973671507,11.0,11.0,11.0,16
12,10,54,2.8589468971718315,3.177205289372493,92.91186933659506,85.81064072609345,81.23645633442212,73.75991913486914,14.0,14.0,14.0,20
12,10,55,2.64095298024126,2.917309085997713,102.17042278343088,94.76372079729713,89.12028654956619,81.3508743599479,10.0,9.0,9.0,16
12,10,56,2.8254033341204114,3.1296376641745747,93.2812212442478,85.9405646276468,81.55939505400988,73.87159731826426,14.0,12.0,11.0,14
12,10,57,2.6424908126013316,2.9178929302078487,102.1637725363396,94.73564342252945,89.11448573255619,81.3267710536629,10.0,11.0,8.0,16
13,10,0,3.347749001064201,3.722578649069121,91.74542880493793,84.65883716906285,80.21659206957362,72.77477615305797,16.0,13.0,13.0,17
13,10,1,3.264054357565028,3.646890831266261,96.37113736447708,89.24836448783829,85.01945389816494,77.48728483147632,16.0,14.0,13.0,15
13,10,2,3.164931910027999,3.517867493810399,98.00036695762356,90.75033963574185,85.48286820481303,77.91004743005767,19.0,17.0,17.0,18
13,10,3,3.2826799700646445,3.6706599400294384,94.80023695508815,87.86489498881265,82.78607950163862,75.48003594639921,15.0,13.0,14.0,19
13,10,5,3.2327577564286765,3.597026971306188,93.96633141411408,87.08073097526486,82.0578558955664,74.80640254664387,18.0,17.0,15.0,13
13,10,7,3.3112711208597947,3.702758520000742,95.20026284279731,87.5099416817883,83.13540958778908,75.1751145283869,18.0,17.0,15.0,23
13,10,9,3.2373945619833107,3.6055569419324165,96.66778655530324,88.4123018830989,83.43846662801496,75.07607125049205,20.0,18.0,15.0,16
13,10,11,3.2873309893296256,3.64926950908147,93.86866263299892,86.97249853593708,81.97256480624077,74.71342584175999,14.0,15.0,14.0,16
13,10,13,3.3261971841696676,3.7088473202429744,92.5798539321628,85.46966606019647,79.97411489229242,72.59579760987938,15.0,16.0,14.0,15
13,10,15,3.280216752992696,3.664960186751756,91.46500221007952,85.63478394439018,80.81571683636929,72.73604461276642,17.0,19.0,15.0,14
13,10,17,3.2157069740731417,3.571916335899925,97.58690310801418,90.15165723612732,84.23179891112001,76.55305990062975,16.0,15.0,12.0,18
13,10,19,3.2906515248079407,3.687729106794138,91.54557749517511,85.16779038237804,79.08066627373387,72.33939195603234,17.0,17.0,16.0,15
13,10,20,3.1470822628181727,3.497814936309983,98.45385526055263,90.5630736191897,85.87843285457066,77.74927773718181,20.0,15.0,15.0,17
13,10,21,3.2295058799140643,3.605510687533708,95.17870358460495,87.5689036600326,83.11658256245627,75.22576561307685,21.0,17.0,17.0,17
13,10,22,3.201208341594602,3.562769224489979,97.55105014458715,89.14451166824722,84.20085254936888,75.69783352598157,15.0,14.0,14.0,14
13,10,23,3.1507980480903353,3.4926599480466134,98.02008022615284,90.39135672740328,85.5000635152786,77.60185711884232,19.0,17.0,15.0,13
13,10,24,3.421484394325427,3.844559002901773,89.67230393456668,84.74168495174511,77.46245897919043,71.97746865588852,20.0,16.0,16.0,16
13,10,25,3.367324490429108,3.7535745335857267,93.28154216908443,85.59996485954494,82.42075674673528,74.39540440821513,18.0,15.0,15.0,16
13,10,26,3.1676615873691336,3.5458137570426906,95.47513355513111,87.98066859368846,85.19370469929808,77.25502298711413,16.0,16.0,13.0,21
13,10,27,3.243069884451844,3.6120461773263557,98.47717662977188,91.01076026402264,86.87742001872934,79.0174334709351,12.0,11.0,11.0,15
13,10,28,3.226621528296515,3.5991452894819043,95.48409942127505,87.77008716668499,83.38327518713841,75.39859161276509,17.0,14.0,13.0,19
13,10,29,3.2574724700157827,3.613006698638099,97.23013867695225,89.76806027303498,83.92385892267107,76.22732521983077,18.0,14.0,14.0,15
13,10,30,3.226214894423522,3.59920490073765,94.8672725242783,87.75628328395601,84.65130238748796,77.0579922923213,19.0,18.0,15.0,15
13,10,31,3.362108593200719,3.7500899556995377,91.95065810072953,84.35842646657325,79.4305908146927,71.65193848004566,17.0,15.0,16.0,17
13,10,32,3.318760423245659,3.699243660259663,94.06421236305245,86.3840479159576,81.25636201897612,73.37245069861649,17.0,15.0,14.0,17
13,10,33,3.2275479043999993,3.5819775474785502,96.30709189092491,89.65587230470786,83.12713427223153,77.8410915870178,14.0,16.0,15.0,17
13,10,34,3.3409751961637504,3.756947618507482,89.27626207380774,82.41410192157126,78.05770368676438,70.85002435325049,15.0,16.0,15.0,12
13,10,35,3.2480871757509266,3.6353054771289446,93.64966920217749,85.47103283071745,80.89826335098815,72.59695851059064,19.0,19.0,15.0,16
13,10,36,3.1055776939735216,3.444796793284732,98.92843618833403,91.77703405945446,86.292395987174,78.79147455825017,15.0,14.0,13.0,14
13,10,37,3.3353323100096612,3.740319343490008,90.75797620456012,83.14095436198626,79.35322390546644,71.46996752107809,17.0,17.0,15.0,17
13,10,38,3.284704976280671,3.6565168524714338,94.04687973692356,85.99557296052743,81.24138941560139,74.73922960379845,21.0,18.0,15.0,17
13,10,39,3.1368455843083494,3.4757053802266995,99.3906622922972,91.51102951646602,86.69558236649637,78.56310707616663,17.0,15.0,14.0,17
13,10,40,3.297718373174987,3.6773658155678843,94.12659618386171,87.49510964700349,82.19781010238894,75.16237311989995,18.0,16.0,14.0,16
13,10,41,3.2131574393547124,3.5743231643514592,96.36931059427218,87.6467230339054,83.18083813147847,74.4259733454978,20.0,17.0,15.0,20
13,10,42,3.1983545297441944,3.5678968221010883,92.76309762301345,85.11448884296387,80.1324079913085,72.29411896099245,18.0,15.0,14.0,19
13,10,43,3.3315376105072403,3.724140007602587,91.1409674055209,84.53777105994877,78.73114818289417,71.80426929404399,21.0,15.0,16.0,14
13,10,44,3.19144141270768,3.5536261317818387,95.7870891896436,87.93571951306474,83.64786666768741,75.54087751045178,14.0,16.0,12.0,15
13,10,45,3.4451644127028356,3.8526167484584275,88.79835981946782,81.65427704524828,77.63985518264957,70.19198388044083,23.0,15.0,16.0,18
13,10,46,3.241276635741476,3.619341558846842,94.14307835311263,86.6230220811333,82.21220346487192,74.41320929481748,20.0,17.0,16.0,15
13,10,47,3.174389084936075,3.5303836798660675,97.07504916666011,89.30326940596723,85.64045100010571,77.53495442244441,17.0,16.0,14.0,18
13,10,48,3.2195660516594584,3.5677642777025227,99.06269696189445,91.32478540476639,87.39397113812791,79.29007662428242,10.0,11.0,10.0,13
13,10,49,3.2228161955855334,3.57990586636367,93.96242956166122,86.99648528916651,83.02236830729211,75.60912806215009,17.0,13.0,13.0,15
13,10,50,3.190352907888537,3.5694474294354057,97.0057467093492,89.48863956675717,85.57931177071079,77.69589664845398,16.0,14.0,14.0,16
13,10,51,3.1849925866457447,3.555598794271628,96.56083330923441,89.0623215626037,83.34615030247497,77.32575849739433,19.0,15.0,14.0,20
13,10,52,3.36898264885503,3.7565648459450602,89.13146879371152,82.39502282120942,77.93110529777447,70.82874679657021,21.0,15.0,16.0,15
13,10,53,3.0206377035676915,3.3600789789164383,96.70670528000866,89.33664285816963,93.56244371936629,85.18706625253445,15.0,15.0,11.0,16
13,10,54,3.297290838096375,3.6720071743739098,98.04749036655103,90.45159390385629,86.49834706757784,78.53195361629537,15.0,13.0,13.0,19
13,10,55,3.4303222486032543,3.826066178711185,90.73579201552496,82.70943278337802,79.33382740729309,71.09902117526758,18.0,17.0,16.0,15
