Number of Nodes,Probability,Seed,Lower Bound,Lower Bound (normalized),Generic Upper Bound,Generic Upper Bound (normalized),Main Thm Upper Bound,Main Thm Upper Bound (normalized),Greedy Upper Bound,Cotengra Upper Bound,HyperOpt Upper Bound,Largest HSC Rank
10,0.2,134,0.9668403650969617,1.2090030273732604,12.707711570861658,9.616718039681569,13.06070355894115,9.132542999489267,4.0,4.0,4.0,5
10,0.2,135,0.7746937358533399,1.2572032313096329,4.780861819702211,3.927981953875554,5.593608329051588,4.153840916223398,3.0,3.0,3.0,3
10,0.2,136,0.3595674174300355,0.4231879177511277,9.062874293729486,6.927718314800863,10.036425243251209,6.332367522122665,3.0,3.0,3.0,4
10,0.2,137,0.4726616973675366,0.6556937681310029,10.834320095864571,8.5659938228166,12.188610107847643,9.047830975350035,4.0,3.0,3.0,4
10,0.2,138,0.6306511828783367,0.8526003325465766,8.375144178182628,6.827981766343595,9.274817869198342,7.081363902204003,3.0,2.0,2.0,3
10,0.2,139,0.700061340195431,0.9960206461844731,11.311448633696399,9.34965383587842,12.852633510037535,9.313530173330708,3.0,3.0,3.0,4
10,0.2,140,0.8916839016103338,1.3934053791418028,11.356449344729585,8.83445470072521,11.671906270972073,8.427311270704415,4.0,4.0,4.0,5
10,0.2,141,0.0,0.0,8.557522671374816,6.222222222222231,10.228913818127708,7.062500000000011,4.0,4.0,4.0,3
10,0.2,142,0.3595674174300355,0.42318791775112796,9.062874293729493,6.927718314800872,10.036425243251216,6.332367522122673,4.0,3.0,3.0,4
10,0.2,143,1.081890343840753,1.526452576217297,12.665217696279536,9.274904193534187,14.248369908314478,8.847462270473583,4.0,4.0,4.0,5
10,0.2,144,0.40446402540516085,0.47635411987755183,10.568369996056855,7.111111111111115,11.889416245563963,7.611111111111116,5.0,5.0,5.0,4
10,0.2,145,0.5092262145311466,0.6126605769003135,10.8922914724074,8.000000000000002,11.194855124418718,7.722222222222225,3.0,3.0,3.0,4
10,0.2,146,0.3987327009133986,0.47402461902899495,8.250998179899188,6.222222222222221,9.137335875005547,6.515625,4.0,4.0,4.0,3
10,0.2,147,1.0273335684803275,1.607631851924162,12.582917504879925,10.763093800368468,13.30643526141052,10.636834430787223,4.0,4.0,4.0,5
10,0.2,148,1.509955787864142,2.2294543816221566,14.235626653969938,9.828269669700493,16.01507998571618,10.253531338100997,6.0,5.0,5.0,6
10,0.2,149,0.43315883924447507,0.5249719648311704,5.6190929911700565,4.444444444444445,5.7946896471441205,4.250000000000001,3.0,3.0,3.0,3
11,0.2,100,0.2767554343006126,0.32356563237004965,12.003912711951562,9.777777777777768,11.941909030588178,9.227272727272718,2.0,2.0,2.0,3
11,0.2,101,1.140953438089332,1.6889380537310266,12.52202571546815,8.523156272761087,14.08727892990167,9.002583813103898,4.0,4.0,4.0,5
11,0.2,102,1.4990448211327458,2.1475614176529048,13.488285984634985,11.300078852323226,14.263862428751494,10.580549033321203,5.0,4.0,4.0,5
11,0.2,103,0.0,0.0,13.06493423661228,9.777777777777773,15.548351488199737,11.136363636363633,4.0,4.0,4.0,4
11,0.2,104,0.0,0.0,11.495995201731514,7.1111111111111205,13.708974278064831,8.18000000000001,6.0,6.0,6.0,4
