Number of Qubits,Depth,Seed,Lower Bound,Lower Bound (normalized),Generic Upper Bound,Generic Upper Bound (normalized),Main Thm Upper Bound,Main Thm Upper Bound (normalized),Greedy Upper Bound,Cotengra Upper Bound,HyperOpt Upper Bound,Largest HSC Rank
5,13,51,1.1217518534148239,1.2415518199157634,40.71182296507852,37.333961388125196,37.080328356593526,32.79041828719036,7.0,6.0,6.0,10
5,13,52,1.078974916027965,1.1770694978318894,39.12670165566984,37.881851564810546,36.60486346301925,34.148821092781105,6.0,8.0,6.0,7
5,13,53,1.3028243723290134,1.408729338871174,38.194659775989805,35.58185533166483,35.00876306027043,31.350023985550607,6.0,6.0,6.0,10
5,13,54,1.0963601969180268,1.177979557260887,41.06749684036399,38.4129174280376,37.40427612220353,33.727627084266075,7.0,6.0,7.0,10
5,13,55,1.1597043773325812,1.268890661683235,39.982218792746,38.157865049160414,36.415804876433064,33.50368388760989,6.0,7.0,6.0,10
5,13,56,1.2588096209416761,1.3783074610923693,39.726037736542864,37.513561547493524,35.381002359108486,32.1316443368446,7.0,7.0,7.0,10
5,13,57,1.068525854592045,1.1594674953553472,39.881093770459465,39.341744723519945,36.32370020613448,34.54316369916662,6.0,6.0,6.0,10
5,14,0,1.1602652881408624,1.274365820623743,44.38169237941799,40.39169046133234,39.36741463462797,34.563900015781066,8.0,6.0,6.0,6
5,14,1,1.1086980084198446,1.1951246451097999,45.20547010219674,43.2714187295683,40.95001689813193,37.88185668379136,6.0,6.0,6.0,8
5,14,2,1.10952008992734,1.2029092170501778,44.900065300082865,42.5285617489123,40.67336162214296,37.23152437429083,7.0,6.0,6.0,7
5,14,3,1.1526244475764604,1.2460407024601674,43.178107548685816,40.14834459781054,38.29981174390641,34.34565416765823,6.0,6.0,6.0,10
5,14,5,1.1417250437957096,1.2436577847346284,39.24430788383629,38.53603590697125,35.743715620598095,33.83572858820509,8.0,8.0,7.0,10
5,14,7,1.1590725155987964,1.2544539294589745,43.40916876722103,40.12709422697153,38.50476748823212,35.996964081984835,7.0,6.0,6.0,12
5,14,9,1.0172581337222337,1.1149370377854368,43.465740123108695,41.36130120934187,39.37405779670494,36.21914523416307,10.0,8.0,8.0,10
5,14,11,1.1119097418241868,1.2074655879723646,41.717826857122894,40.42022954396284,37.00451468816911,34.578243242686966,7.0,6.0,6.0,10
5,14,13,1.1062561006654708,1.1896199702239691,43.458370581302574,40.81191147997672,38.54841044351118,36.61129568346377,7.0,6.0,7.0,10
5,14,15,1.102115341376583,1.181710171827605,43.9634624013595,41.83354202441935,39.82492658888584,36.62307107258157,7.0,7.0,7.0,10
5,14,17,1.1633408665984422,1.2721928939375127,40.07442165528184,36.63952648238453,36.49978324363071,32.18049610947834,7.0,6.0,6.0,10
5,14,19,1.1290904657342524,1.2231195448096064,39.831998454540305,37.63210167425459,36.27898419239532,33.04204878591242,8.0,6.0,6.0,10
5,14,20,1.207035252192128,1.3186666482946288,41.77799368545003,38.94581800687644,38.05139664870789,34.19552885272033,7.0,7.0,6.0,10
5,14,21,1.0981086756825706,1.1878528106085986,45.14474433205439,42.06121361275826,40.89500759709247,36.8223856024408,7.0,6.0,6.0,10
5,14,22,1.233941809457109,1.3387504128751901,43.14026996154727,39.92366366712009,38.26624907646861,34.15344665273163,7.0,6.0,6.0,8
5,14,23,1.1251653834822009,1.2161917026215125,41.00844376922391,38.07244522662277,36.37527824722025,34.153792337519796,8.0,7.0,7.0,10
5,14,24,1.1564234866801317,1.2783861209661072,40.90876585866473,38.1070899099699,37.259703944071845,33.46945706792657,7.0,6.0,6.0,10
5,14,25,1.2684385867939054,1.3691802706646286,40.5969144531424,38.22220988845252,36.975669683922106,33.56018047494947,7.0,6.0,6.0,10
5,14,26,1.1605497394752307,1.2465656311929605,45.375725865839016,42.998148303890744,41.104245498838736,37.64262276437374,6.0,6.0,6.0,10
5,14,27,1.0852784218650238,1.1663274325560333,43.01325155337185,41.59401772826852,38.96416460158839,36.41338011893433,6.0,6.0,6.0,10
5,14,28,1.1377345287052274,1.23039733791158,39.83113891346904,39.05354721417655,36.278201322387616,34.29011814125089,6.0,6.0,6.0,10
5,14,29,0.9708525395187313,1.0287584527533293,43.18783763698054,40.86707051533834,40.10527378197416,38.225031031439464,6.0,6.0,6.0,9
5,14,30,1.1305102331304961,1.2172447645271434,42.555609327495354,39.79015853935659,37.747643850590826,34.039237187965206,7.0,7.0,7.0,7
5,14,31,1.1212115389743609,1.2057868471045954,44.49053763312475,41.42067455342431,40.30238517074727,36.26162726452481,8.0,6.0,6.0,12
5,14,32,1.1292206413131718,1.218192134025293,40.67208287840474,38.653616478745626,37.04413308565104,33.9389676531522,8.0,6.0,6.0,10
5,14,33,1.105911968115749,1.2141464625368998,43.5783655020638,40.64273699009366,39.47608109523372,35.58991498617596,6.0,6.0,6.0,10
5,14,34,1.1228393794584524,1.2148338554191114,45.04879374235264,42.64761643384392,40.80808939314969,37.33575050425203,8.0,7.0,7.0,11
5,14,35,1.1317064747220258,1.2283681524605137,45.25298164991806,42.260395044644575,40.99305590818195,36.99675849517966,7.0,7.0,7.0,10
5,14,36,1.0660843487066622,1.1496624805415772,42.15266756206211,42.3161183050155,38.18459237489269,37.0455412858831,7.0,6.0,6.0,10
5,14,37,1.100410134297597,1.1848064278288777,43.90268823053712,42.702253191508255,39.76987344340323,37.383582118843705,6.0,6.0,6.0,10
5,14,38,1.2143413715242581,1.3090705915784868,40.62046351241379,38.190148152775244,36.99711816710649,33.53202936493229,8.0,7.0,7.0,10
5,14,39,1.1866360740703552,1.3039074348144735,42.36141880386499,39.71907066913575,37.57539312169756,33.97842373648723,7.0,6.0,6.0,10
5,14,40,1.1737174731625903,1.2789298690059372,41.350717410566546,38.87578461331112,37.662233417544016,34.13403755396537,6.0,6.0,6.0,8
5,14,41,1.176317006941284,1.2748710433056032,45.52169830394767,42.27866211533039,41.23647670434766,37.012750357107684,6.0,6.0,6.0,10
5,14,42,1.1516403855754875,1.2491084965057464,40.668646260849385,37.95367810836001,37.04100301438163,33.32440198308663,8.0,7.0,6.0,8
5,14,43,1.0683007494054344,1.164118314333039,42.05205651276149,41.09401466691012,39.05055987557105,36.86436305559931,7.0,6.0,6.0,10
5,14,44,1.1522523383426035,1.256617306130813,43.65578170716371,40.48960509662346,40.53981799803554,36.32216307796443,7.0,6.0,6.0,10
5,14,45,1.1629403166547072,1.2650058043187093,44.20163912627295,40.91102410876418,39.207703936525775,34.99810265554436,7.0,6.0,6.0,10
5,14,46,1.1147268148804823,1.2252364195798182,42.12840179394752,39.813937892426054,37.36870255280441,34.06950669385128,6.0,6.0,6.0,10
5,14,47,1.2095702804320752,1.3104008647668457,40.74601181995323,37.88568982625403,37.11146756561341,33.264706349989616,8.0,7.0,7.0,10
5,14,48,1.230015587642195,1.3312364891756474,38.9879018174406,36.274632785145876,34.723600056158034,31.070459615686026,7.0,7.0,7.0,10
5,14,49,1.1579420168512438,1.244677920111076,45.797299855799885,42.7448710740498,41.486134282954524,37.42089183888535,6.0,6.0,6.0,10
5,14,50,1.124641440994965,1.220073165367633,41.85798299008657,38.909337336621924,37.12883587341814,33.28572217468829,8.0,6.0,7.0,10
5,14,51,1.1591143579204302,1.26205042860158,41.27864359027885,39.54320675137891,37.59658858202599,34.72005305311888,6.0,6.0,6.0,10
5,14,52,1.1580194039859324,1.2437057357933126,43.26423026068256,41.23153808002224,38.37620424565352,35.27229234189403,7.0,6.0,6.0,10
5,14,53,1.156033397495767,1.2448770932167212,43.680107942094544,41.238932805308,38.745095746713666,35.27861829829083,7.0,6.0,7.0,10
5,14,54,1.179399202697636,1.2958930846003975,38.35236952459609,37.92452689480678,34.931338163002124,33.3091119717088,6.0,6.0,6.0,10
5,14,55,1.071638637264722,1.1554372835607067,43.512506296275326,41.49667357353475,39.41642159863212,36.32816041902859,7.0,6.0,7.0,10
5,14,56,1.1773742414664736,1.2628367819827757,45.32282319470245,42.29624980486453,41.05632286310237,37.02814745648395,7.0,6.0,6.0,8
5,14,57,1.121792863776686,1.204375057067745,44.42814791748218,41.81558372194599,40.245868561052525,36.60734952102275,8.0,7.0,7.0,10
5,15,0,1.0292107697081274,1.1050548109075413,48.893800033311194,46.00591145782795,44.08290591588373,40.17368662911624,7.0,6.0,6.0,10
5,15,1,1.0002579009732022,1.0658307581818016,45.66983173360089,43.74879551333528,40.36886912166508,37.386290396612246,6.0,6.0,6.0,10
5,15,2,1.0201423671836853,1.09878423228186,44.90025537661708,42.91566545236018,39.68861859183117,36.674324683447225,8.0,6.0,6.0,10
5,15,3,1.0250050046756232,1.1003478975255507,47.02330998777106,44.9066934177582,42.396462304669924,39.2138177844502,7.0,6.0,6.0,10
5,15,5,1.121050062053582,1.2116921982680045,43.846395867714484,40.92456371126265,39.71888020732778,35.827308252719426,7.0,7.0,7.0,10
5,15,7,0.992456053343733,1.0736048912345728,47.005947947229224,45.82523542492724,42.38080859808152,40.015915114605576,8.0,6.0,7.0,10
5,15,9,0.9799926281107785,1.067435590824866,47.566962518964544,45.37006050819916,42.886622271111605,39.62736034215886,8.0,7.0,8.0,10
5,15,11,1.0590266718743058,1.158668866636136,47.156248395261365,44.72122970327814,42.516320268379225,39.060655078385814,7.0,7.0,6.0,12
5,15,13,1.1091373226154375,1.1887873987708477,44.54205674162227,41.82595161507066,40.34905448662387,36.616426067459,8.0,6.0,6.0,10
5,15,15,1.0945331971017775,1.1837202722921119,43.72384029764156,40.63865142179936,39.60786150419073,35.577007044865056,7.0,7.0,7.0,10
5,15,17,1.0358709260219983,1.1176346936517187,47.09747284309598,45.24767422180288,42.46332792304106,39.511572041113325,7.0,6.0,6.0,10
5,15,19,0.9908183543102785,1.0623551695025464,45.76855132951211,43.117326427308974,41.26516533365346,37.65129100341496,8.0,6.0,7.0,10
5,15,20,1.1429440904463115,1.230888748060604,44.80696476443111,41.81277266527874,40.58902518012509,36.604888588404286,6.0,6.0,6.0,10
5,15,21,1.0054494775568301,1.0766710305221465,46.88732066577442,44.079366053645025,42.27385362047973,38.49137170714462,7.0,7.0,7.0,10
5,15,22,1.052691730388306,1.1338625018566644,45.86040039064489,44.782208197123566,40.537318202445036,38.26941109153228,6.0,7.0,6.0,10
5,15,23,1.0551459729480412,1.157350368487941,44.58071018935397,42.234018084370966,40.384069261035165,36.97366685043643,7.0,7.0,6.0,10
5,15,24,1.0082287258810092,1.100840764672869,46.30937980169295,44.42513285795362,41.75277911371424,38.80203659177985,7.0,6.0,7.0,12
5,15,25,1.08370827841168,1.152545923808679,44.9840640723962,43.540418651398795,40.74945310261816,38.117352001160526,6.0,6.0,6.0,9
5,15,26,1.160233680063961,1.2663768652087601,43.50554376614309,40.68655470200926,38.590253965641345,34.806076092734486,6.0,6.0,6.0,10
5,15,27,1.0684794945993685,1.174150599282189,47.79885506940635,43.90363811889506,42.25077367742169,37.527925965599636,6.0,7.0,6.0,7
5,15,28,1.0817793907280913,1.1819453683482468,46.093490451320854,42.00008569658186,40.743353166792545,35.90080854579148,7.0,6.0,7.0,10
5,15,29,1.0326523026178183,1.1140080269697608,46.922885025546755,46.355950511470645,42.30591863331847,40.47935081016142,7.0,7.0,7.0,10
5,15,30,1.0432757178457859,1.1233772883030155,46.14939665697067,43.116475003474115,40.79277025928658,38.516418389767026,8.0,6.0,7.0,10
5,15,31,1.0470769634885957,1.124228151559227,43.52419032890067,42.473715370966914,39.42700574547021,37.183509248141696,8.0,7.0,7.0,10
5,15,32,1.0503625656786395,1.1387096045324119,42.6703303790405,41.1473731847739,38.65352458718638,36.022366256158,7.0,6.0,7.0,10
5,15,33,1.0964139624206866,1.1780598191607645,45.338248787272434,42.6616608858651,41.070296355137216,37.34804568509632,7.0,7.0,6.0,12
5,15,34,1.0577106319977223,1.1331151271186053,46.87288582662051,44.57835934602366,41.432283007459205,38.09520852767166,7.0,6.0,7.0,10
5,15,35,1.1026119613317416,1.2001655217660212,44.100889416399475,42.69413598150707,39.94941680158409,37.37647592739065,7.0,8.0,7.0,10
5,15,36,1.0564689719915124,1.1561905200020353,44.769235756517524,42.75535962129207,39.57280660620746,36.5464011468765,7.0,7.0,7.0,10
5,15,37,1.0574183290889416,1.1461510111460815,46.47022385008471,43.50595090191926,41.07635858177131,37.17876333084687,7.0,6.0,7.0,10
5,15,38,1.110797891864245,1.2026184191752634,46.29054940887091,42.98311812020007,40.917539209626966,36.74108442259748,6.0,6.0,6.0,10
5,15,39,1.164663215378589,1.2542277817378662,45.93668727892999,43.716699013871,41.61240035915418,38.27167620922666,6.0,7.0,6.0,8
5,15,40,1.0959646723612562,1.1723649761546027,45.416626752678056,43.67049511122915,41.14129614787349,38.23122711674257,6.0,6.0,6.0,10
5,15,41,1.1245234940784015,1.214733717926037,44.23851303996709,41.18023454912062,40.07408511490846,36.05113465643617,7.0,6.0,7.0,12
5,15,42,1.0348414469782,1.1063218062226723,48.55721653491001,45.85069194535356,43.77944047276518,40.03814448126451,7.0,6.0,6.0,10
5,15,43,0.9981879966239725,1.0858056402968979,46.97587206449676,44.188678439333714,42.35369202485692,38.595511311756184,7.0,7.0,6.0,10
5,15,44,1.0327369287702641,1.1190763609608834,44.8615265106586,43.52223433777847,39.65438504067144,37.19267862278905,8.0,7.0,8.0,10
5,15,45,1.1087077691124063,1.2045810721931258,45.98402810432473,43.05107610716503,41.655284717960825,37.68895827906427,6.0,6.0,6.0,10
5,15,46,1.1104002761767333,1.1955938062181184,47.071287170951656,43.782720484848156,41.60765562432334,37.415281568181534,7.0,7.0,7.0,10
5,15,47,1.193759684159137,1.3080426584513654,41.40783585630976,39.806813231032166,36.729546709082456,34.06340999224628,8.0,7.0,7.0,10
5,15,48,0.9957297711235635,1.0699990997811692,47.683723911233834,46.316849079720136,42.991894953261664,40.445206314027814,6.0,6.0,6.0,10
5,15,49,1.0777661090063784,1.1570960003323376,46.86368691486381,44.104099892660834,41.42415182653141,37.68992190346377,8.0,7.0,7.0,10
5,15,50,1.0018236001105387,1.0734408832479714,47.1680909932689,45.92396423022446,42.52699761670171,40.102127950295476,7.0,7.0,6.0,10
5,15,51,1.0722044735394605,1.1543408698475859,44.27868454687282,41.68671237952086,40.11047504477522,36.49452942249752,7.0,6.0,6.0,10
5,15,52,1.051270132851662,1.1312595361592896,45.85477121926881,44.8250488589392,40.532342417032254,38.30602132055982,7.0,7.0,6.0,10
5,15,53,0.990449282789463,1.0809379786600604,46.554654322845906,45.29186176568005,41.97391990522937,39.559059579202014,7.0,6.0,6.0,12
5,15,54,0.989163888134741,1.0644071283661796,41.97120919883706,41.50653130341365,37.22926969800692,35.50754045096715,6.0,6.0,6.0,10
5,15,55,1.0534350266575394,1.1383919909296598,46.591555088396206,44.77049644538673,41.18360672992164,38.25940261138217,8.0,7.0,7.0,10
5,15,56,1.0547931344869723,1.1385992397152915,47.249055270749665,43.92761913944646,41.76478992682337,37.53910722132985,7.0,6.0,7.0,10
5,15,57,1.081758055414953,1.1677465600312908,43.575905767364326,41.543852750235324,39.47385290963404,36.369463312779324,6.0,7.0,6.0,10
5,16,0,0.995272278341332,1.0814130381161304,52.305012971971806,48.756551824148325,46.9642955964518,42.48991699870284,6.0,6.0,6.0,10
5,16,1,1.010563121782436,1.0761534953269587,49.238167411259724,46.10310150394437,43.391135031172624,39.362581083166795,7.0,7.0,6.0,10
5,16,2,0.972093862876593,1.0450220923238165,48.77035165768495,47.99107229102312,42.978872398334865,40.97452042704541,7.0,6.0,6.0,10
5,16,3,0.9959557079384976,1.0631273863672093,52.97096160250675,50.16950040069994,47.562246090284084,43.71272449322844,7.0,6.0,6.0,12
5,16,5,0.9579298560423825,1.0405860877227038,52.78652890040302,50.01396803116478,47.39664529129579,43.58571865550686,6.0,7.0,6.0,10
5,16,7,0.993566740723338,1.062311520054945,50.45754636674808,47.506545750576535,45.305468596470085,41.392490047417986,6.0,6.0,6.0,10
5,16,9,1.0062599933421421,1.0822048207533241,49.49344053590449,48.24567734530742,43.61609447226583,41.191900858437705,7.0,7.0,6.0,11
5,16,11,0.9757339911648442,1.0448908853313608,47.88355149983649,47.57883649361189,43.93315850109998,42.34728853451519,8.0,6.0,7.0,10
5,16,13,0.993689054644127,1.0742112969311728,50.88080852773028,47.32041649072176,46.68314182419254,40.41056021906523,8.0,7.0,6.0,10
5,16,15,1.0095989560492542,1.096274695879949,49.553296187998626,47.157550528919465,43.66884226567379,40.271476389185196,7.0,7.0,6.0,10
5,16,17,1.1018236721567538,1.1855601309320556,46.39190163642733,43.66831062666387,41.00712733934202,37.31751064369953,6.0,6.0,6.0,8
5,16,19,0.994169879184098,1.0732198764108094,52.33663994084253,49.93851716522789,46.99269322471852,43.511468621551415,6.0,6.0,6.0,10
5,16,20,0.9673753280854551,1.0362328107116552,49.892411132165414,48.899758767168215,44.798037727021054,42.60639762609106,7.0,6.0,7.0,10
5,16,21,0.9770823887133566,1.0634416623303549,50.79687012721427,46.81494506512923,45.61014496464101,40.797863173149466,7.0,7.0,6.0,12
5,16,22,0.9937181819786276,1.0692847604729045,48.45399980993338,47.613143428957954,44.45654482561387,42.3778232385328,7.0,7.0,6.0,12
5,16,23,0.9657136065642977,1.039334067501895,49.567190961004,48.15892037896232,43.68108703438478,41.11782822534171,7.0,6.0,6.0,11
5,16,24,1.1011493498534053,1.1838562286959502,49.240389826327096,47.07030813590989,44.3953930865785,41.103148457810434,7.0,8.0,7.0,10
5,16,25,0.9990451565516267,1.072271384954157,47.278763094077796,44.57505044336819,42.62678016181271,38.92421758952513,7.0,6.0,6.0,10
5,16,26,1.1084628346900196,1.1711199314152314,45.85404282275288,42.65299792285674,41.53753570517892,37.340461715520675,7.0,6.0,6.0,10
5,16,27,0.8771556989932916,0.9506707869265422,51.17657122204648,49.44009681108379,45.951075851429096,43.08560657627019,7.0,7.0,6.0,10
5,16,28,1.0102071962420371,1.0812877414910893,47.24165878243235,44.64906218035578,42.593326720308355,38.98884676943697,7.0,6.0,6.0,10
5,16,29,0.9938259951999355,1.058851369694844,52.03815903775253,49.05517721089618,46.724689364933106,42.741813836290206,7.0,6.0,7.0,10
5,16,30,0.9955761735634172,1.0591291819800386,49.03407369094129,47.91729152259448,43.21127744014201,40.91152680221515,7.0,6.0,6.0,12
5,16,31,1.0161400177400766,1.0946138982661848,48.65167497760434,45.51820711959587,43.86460469889238,39.74780915748401,7.0,6.0,7.0,10
5,16,32,0.9570282168030037,1.0224396046029134,52.758841505915136,50.56648496162459,47.37178497858119,44.05861744813462,6.0,6.0,6.0,10
5,16,33,0.9943236442893262,1.0796981152115919,52.110487633681835,49.16924087501731,46.789632691897204,42.84956350489838,8.0,7.0,8.0,10
5,16,34,1.0885088827585616,1.1907289773791747,47.66655324563744,44.76214529467149,42.976413791325314,39.096391792544786,6.0,6.0,6.0,10
5,16,35,1.150154216772267,1.2211223920193124,47.84906597180121,44.88367433502574,42.29515652864571,38.35612073582128,6.0,6.0,6.0,8
5,16,36,0.9056294147948761,0.9698325893286938,51.07002560237655,50.186514722769395,45.85540930452723,43.72754908520406,7.0,7.0,7.0,10
5,16,37,0.9678653432548271,1.0577495896613072,48.66077455432348,46.06631542290482,42.88230757599757,39.33958640944656,7.0,6.0,6.0,10
5,16,38,0.995254135348123,1.067088439673343,48.27451182740951,46.52544568391411,42.541913547904635,39.72317628146685,7.0,7.0,7.0,10
5,16,39,1.0705726256004264,1.1520052628290323,48.4410976716647,45.20640669162021,43.67474709814478,39.475536045455776,7.0,7.0,7.0,10
5,16,40,0.9909724182417557,1.0637979207178496,47.27710798260261,46.17789952143606,41.66295140966855,41.10039208744958,7.0,6.0,7.0,12
5,16,41,1.0230293826981502,1.0948097190041315,52.05219122625669,49.04565497509165,46.73728876623958,42.73351710487054,6.0,7.0,6.0,12
5,16,42,0.9488579667670504,1.0159489305248952,50.65365082917584,48.47780190030536,45.48154938524984,42.238746281710824,7.0,6.0,6.0,10
5,16,43,0.9649958289814833,1.0319769938457775,48.56614693279039,46.103815365693215,42.79891698452153,39.3631905745037,8.0,6.0,7.0,12
5,16,44,1.0043457221636123,1.072665052513945,47.516696724115555,45.02197285430845,42.84130236749182,39.314483107927074,7.0,6.0,7.0,14
5,16,45,1.054149947424818,1.1361078743434962,45.83004218218475,43.73726245717206,40.51048371460973,37.37643462385737,8.0,7.0,7.0,10
5,16,46,0.9501649339438182,1.0322961075536465,50.69942418661528,48.20823177002718,45.52264895424106,42.012072017532695,7.0,7.0,7.0,11
5,16,47,1.0640474604423984,1.1408232239062466,48.70038011728501,46.50808358743286,43.908517507647275,40.61219779277651,6.0,7.0,6.0,12
5,16,48,1.0500578634000723,1.1338267259281565,46.66299869716165,43.43889471415687,41.24675777695539,37.12145930500666,7.0,7.0,6.0,10
5,16,49,1.0081895425767171,1.0960397155238664,48.471257872499194,45.51785430307997,43.70193969301132,39.75644718710628,7.0,6.0,6.0,10
5,16,50,1.0083636200736243,1.085298451835683,47.551072690983155,44.93962188810839,42.87229591907013,39.2425718729381,7.0,7.0,7.0,10
5,16,51,0.9827507201484684,1.0519064037435633,47.65755526426412,45.569715897166006,41.998220576632754,38.90717930952232,7.0,6.0,7.0,10
5,16,52,0.962457245294219,1.0361137363415316,47.74220565008761,46.74366463519742,42.072818729139705,39.90949045304244,8.0,7.0,7.0,10
5,16,53,0.9729898402855132,1.0545075671718254,46.0294981069876,45.75490554294497,41.50043631346415,39.954501036503714,7.0,6.0,7.0,10
5,16,54,1.007967350166429,1.0766487492516241,53.3222597462256,50.03714563107055,47.877674171201264,43.59740368010563,7.0,6.0,7.0,10
5,16,55,0.9676808692956357,1.036695344801546,48.32711730068077,46.167755111804915,42.58827212122493,41.09136311000243,8.0,7.0,6.0,10
5,16,56,1.0824628977630348,1.1731379696880158,47.99792372144658,45.38978499584159,45.00875457173105,39.63566726109577,7.0,7.0,7.0,10
5,16,57,1.069192579128762,1.1646201520752966,48.155083088644595,44.296581969332635,43.416874853703646,38.689756988697376,8.0,7.0,7.0,8
5,17,0,0.8986937775862807,0.9545416312083601,53.56381096764203,51.018154294762404,47.919690390473136,44.36588545922416,7.0,6.0,6.0,10
5,17,1,1.0735789693540438,1.1599767246794197,51.9316019073691,48.60428921327193,46.629012482644235,42.34895477530627,7.0,6.0,6.0,8
5,17,2,0.9378489540524851,1.00571191458252,49.101190926341445,48.33019117527484,45.05034267491828,41.26405831371122,8.0,6.0,6.0,10
5,17,3,0.8901720982592076,0.9499508708303147,54.10679547497425,51.64985258698377,48.405459588148446,44.91521646629192,6.0,6.0,6.0,10
5,17,5,0.9087633038569415,0.9809707314648017,56.00607003510265,52.15847887239835,50.10460397768481,45.365280427604624,6.0,6.0,6.0,12
5,17,7,0.904913245204015,0.9761827042263933,53.7468266455703,50.83666430895394,48.08342135853706,44.215620973565606,7.0,6.0,6.0,10
5,17,9,0.8906827830632613,0.9454954079451279,55.34673823909571,52.12023772761546,49.51474722629843,45.32426798059043,8.0,7.0,7.0,10
5,17,11,0.9104234327723142,0.9630891965564131,54.4636330627625,53.660188847745474,48.72469652102512,46.66342452109871,7.0,7.0,6.0,10
5,17,13,0.9248801777634048,0.9901077372991058,53.99055387542882,53.18335309213093,48.30146658690223,46.248763488983926,8.0,8.0,7.0,12
5,17,15,0.9044966650063095,0.9640292775257358,54.250713792734686,51.64842328812604,48.53421295920271,44.913973534039954,7.0,6.0,7.0,10
5,17,17,0.9591223828636019,1.0148893927670086,52.45121402445239,50.19662954658662,46.09969982617886,44.533577175132116,8.0,7.0,7.0,12
5,17,19,0.9267323145546729,0.9900217637676183,52.403630802735464,49.94749483775379,46.05787863521672,42.61145653345871,7.0,7.0,7.0,10
5,17,20,1.1309400627243504,1.2350790647442587,53.48834763884716,49.81463449746009,48.02680329747163,43.41200527781112,5.0,5.0,5.0,8
5,17,21,0.9581676555322025,1.024065081054312,52.49662654157271,49.797139466818656,47.92752318169218,44.179156520623124,7.0,7.0,6.0,10
5,17,22,0.9203553393667532,0.9929461000056519,55.00815176784181,51.89571100100815,49.21183825511467,45.136735837526686,7.0,6.0,6.0,10
5,17,23,0.9342334348549151,1.0086217977583893,55.09591993615818,51.67325160217576,49.290358124703495,44.94324988414073,8.0,6.0,6.0,10
5,17,24,1.0056091103044715,1.0860421653043824,51.61846962668997,48.88409897956991,46.34785325611874,42.60107063538393,7.0,6.0,6.0,10
5,17,25,1.126845435977542,1.2051196189154454,52.04073917097827,49.65550020093649,46.72700604803109,43.26487572171844,7.0,7.0,6.0,8
5,17,26,0.9365910472200084,1.0151562687306204,52.44082226248555,50.27918003082737,47.87657589125115,44.61480380627886,8.0,6.0,6.0,12
5,17,27,0.9267543991785167,0.9832918556995368,56.48703329546934,53.31510392934199,50.53488722507897,46.36333530432423,8.0,6.0,6.0,10
5,17,28,0.941252608522104,1.0186171693906505,49.95679334660151,47.59999710606153,44.85584605509759,41.4820131962927,8.0,6.0,7.0,10
5,17,29,1.0290558810913502,1.0964814030588312,52.164443385550435,49.00659722021636,46.83807917409659,42.69948605284588,8.0,7.0,7.0,10
5,17,30,0.9272444105095083,0.977686755619022,51.69386288087931,49.13825580183722,46.41554831773021,42.814200276818525,7.0,7.0,7.0,10
5,17,31,0.9576049515196361,1.0216375322719295,51.820210396134335,50.347173873703866,47.3099796817247,44.66713748526673,7.0,7.0,7.0,10
5,17,32,0.886838357761385,0.9469392718382386,54.378343732493086,51.130583942215644,48.648394289606415,44.463655379168976,8.0,7.0,6.0,14
5,17,33,0.9159895776207418,0.9769713679999669,54.07902592617734,52.22862414534565,47.5303938804293,46.33632746137001,8.0,6.0,6.0,10
5,17,34,0.8994889841036878,0.9728315953104786,54.98639074517422,52.11702125278128,49.19237023276949,45.32922231048832,8.0,10.0,7.0,12
5,17,35,0.9825494923813701,1.0496650167645436,50.04703846199908,46.927732456413715,44.103952644636685,40.06664657271929,7.0,6.0,7.0,10
5,17,36,1.050928992703961,1.1252719010185959,52.20405054754292,51.49274790626481,45.882466301551396,43.92975055753217,7.0,6.0,7.0,10
5,17,37,0.96768074764161,1.0357787039798076,48.68448165168028,47.60402924668718,42.903199455543245,40.64406514923627,6.0,6.0,6.0,10
5,17,38,0.9327926072160088,1.0108246594961487,53.83249951909277,51.25972655893855,47.31372028045263,43.739099304263775,7.0,6.0,6.0,10
5,17,39,0.9320536205929429,0.9980575204716472,51.96480032668043,50.661551162496416,45.67218778712147,44.94604755112201,7.0,7.0,7.0,10
5,17,40,1.039381651929304,1.1135689301028968,46.8148267486964,46.548111136297976,42.20849272556367,40.64715100104222,7.0,7.0,7.0,10
5,17,41,0.9313115858855922,0.9950257948404324,55.00131312506649,51.74933855416908,49.20572021312766,45.001730435406586,7.0,6.0,6.0,10
5,17,42,0.9678956783577092,1.0325731869521706,51.93274582416039,48.93282365572363,45.64401488451597,41.745815181289224,8.0,7.0,7.0,10
5,17,43,1.03671875301466,1.1118191585968664,50.42093978884787,47.12497405200381,44.433453188922186,41.94333069976784,7.0,7.0,7.0,10
5,17,44,0.9247494533055765,1.0001904526800711,53.16436903969749,50.029002307531414,46.726496226296625,42.68894211728449,7.0,6.0,7.0,10
5,17,45,1.0990501987511272,1.1779856889010674,49.70541439165282,48.09995767637112,43.80289643264405,42.811109651509426,7.0,7.0,7.0,10
5,17,46,0.9706149108552009,1.0351972128136637,53.393970252721886,50.1422570647539,46.92829416743135,42.777613058368175,8.0,7.0,6.0,12
5,17,47,1.0744885826515724,1.1730557766654746,50.44567347484677,46.295789707264404,44.45524974970872,39.535552232964996,7.0,7.0,7.0,10
5,17,48,1.0915142599445242,1.1778072261464991,46.23468555261744,43.53754376124644,41.68543438795741,38.0182368796031,8.0,8.0,7.0,10
5,17,49,1.1003983704388982,1.2007134740634344,45.07645073253979,42.5265095511328,41.590787689605826,37.99841584864545,8.0,7.0,7.0,10
