Number of Qubits,Depth,Seed,Lower Bound,Lower Bound (normalized),Generic Upper Bound,Generic Upper Bound (normalized),Main Thm Upper Bound,Main Thm Upper Bound (normalized),Greedy Upper Bound,Cotengra Upper Bound,HyperOpt Upper Bound,Largest HSC Rank
11,10,1,3.2749235904767913,3.6550736244986552,70.18803756152867,64.54971515758842,63.281901879939504,56.15977987747027,11.0,10.0,10.0,16
11,10,2,3.3300201202751953,3.710573031271832,70.70962634099905,63.522312246934405,63.75216905239303,55.265915029779784,12.0,10.0,10.0,22
11,10,3,3.097954025770684,3.4783432772579155,67.82407462647205,61.89503070708474,61.1505405297532,53.855938439700026,12.0,12.0,10.0,17
11,10,5,3.1440919323531724,3.497227446574024,68.5581995723927,65.27664189936861,61.81243142183919,56.792223346907065,11.0,10.0,9.0,18
11,10,7,3.003001150480946,3.3526258037600027,67.09840716633154,64.21396847202492,60.49627495109499,55.86767231495346,10.0,10.0,10.0,21
11,10,9,3.1411918992706247,3.4985455618989274,66.99154818769499,63.37917035684325,60.399930336884324,55.14137819767853,10.0,10.0,10.0,21
11,10,11,3.186997409855516,3.5479748279393,67.14324687430627,65.13284643139563,60.5367026664004,56.66711788658048,11.0,10.0,10.0,22
11,10,13,3.2258088444335073,3.5629114528080157,67.75829793642491,61.28337448514999,61.091235921871814,53.31798618835581,10.0,10.0,10.0,22
11,10,15,3.3516185711090722,3.752980393421901,70.23768554910838,64.87309957245228,63.32666476529302,56.44113197190198,10.0,10.0,10.0,21
11,10,17,3.1332250883049486,3.490405072449539,68.27384251940671,62.43595767618952,61.556053615148805,54.32076084260837,11.0,10.0,10.0,21
11,10,19,3.3534472639743673,3.74472278548041,70.56860390471613,63.9544730786313,63.625022486029735,55.641905181254664,11.0,11.0,10.0,22
11,10,20,3.1625878962970058,3.571170422393915,69.41780866914812,64.17766146593668,62.58745948083419,55.83608436038315,10.0,10.0,10.0,22
11,10,21,3.224224481493177,3.5947099856062703,67.02862494100826,61.85932347496146,60.43335893165221,53.81907544040747,11.0,10.0,10.0,18
11,10,22,3.2308007775798586,3.5858188610399924,70.05086050550194,64.81951966971235,63.15822232853372,56.39451618844912,10.0,10.0,10.0,22
11,10,23,3.13276001926127,3.525220103181167,66.63538695308662,62.90777041553437,60.0788135043733,54.73124909217392,11.0,10.0,11.0,22
11,10,24,3.215499577232343,3.622965299396196,74.31996840612823,64.56886441776808,67.00727234714236,56.17644018702982,12.0,10.0,10.0,17
11,10,25,3.1063995606318677,3.4485073164177504,68.41382829081107,64.20856815745802,61.68226551903388,55.86297391347167,10.0,11.0,10.0,17
11,10,26,3.1783161469030605,3.592655986352565,68.65551652106765,63.38992086603798,61.90017289191386,55.15666826332193,11.0,10.0,11.0,21
