Number of Nodes,Degree,Seed,Lower Bound,Lower Bound (normalized),Generic Upper Bound,Generic Upper Bound (normalized),Main Thm Upper Bound,Main Thm Upper Bound (normalized),Greedy Upper Bound,Cotengra Upper Bound,HyperOpt Upper Bound,Largest HSC Rank
20,4,48,3.4011966730279353,3.401196673027935,36.76065342550039,36.760653425500315,31.15465377811158,29.776129274655254,10.0,9.0,9.0,10
20,4,49,5.416158427883355,5.416158427883353,35.1008074767094,35.10080747670951,28.7471952228752,28.74719522287519,13.0,13.0,12.0,10
20,4,50,4.741182443228743,4.7411824432287455,36.302834127960566,36.30283412796048,29.04226730236845,27.680911022569866,12.0,11.0,10.0,10
20,4,51,4.370987509688872,4.370987509688874,34.143290311293256,34.143290311293285,28.936438538821037,27.65606515214756,13.0,12.0,12.0,10
20,4,52,4.777800321794189,4.77780032179419,35.26961150479951,35.26961150479957,29.890995750317582,28.568385318887653,12.0,11.0,11.0,10
20,4,53,3.8568952597384927,3.8568952597384927,36.06473241939495,36.06473241939509,30.56486072543722,29.21243325971002,11.0,11.0,11.0,10
20,4,54,4.889017496408614,4.889017496408611,35.88524151220566,35.88524151220549,31.937864945863037,30.592168389155177,11.0,11.0,11.0,12
20,4,55,4.927922510946733,4.9279225109467335,36.201777304361855,36.201777304362,28.961421843489482,27.642108717205637,12.0,11.0,11.0,12
20,4,56,3.8610772895675645,3.861077289567563,35.530303635810654,35.53030363581071,28.424242908648523,27.091856522305665,11.0,10.0,10.0,10
20,4,57,4.667272355257415,4.667272355257417,34.2959190364853,34.29591903648527,29.065791383421296,27.77969441955307,13.0,13.0,12.0,10
20,4,58,5.0188774814154735,5.018877481415477,35.379593413987635,35.37959341398776,31.487838138448993,30.16110338542457,13.0,13.0,12.0,8
20,4,59,4.571486838429807,4.571486838429807,37.16346656203968,37.16346656203957,31.49603791132863,30.102407915252044,10.0,10.0,10.0,12
20,4,60,5.061854298255436,5.061854298255438,35.9096857228536,35.90968572285367,28.72774857828288,27.953900102554485,13.0,11.0,11.0,8
20,4,61,4.145690088232533,4.145690088232529,36.119894241886215,36.1198942418862,28.895915393508975,27.541419359438226,11.0,10.0,10.0,10
20,4,62,4.159784027185721,4.1597840271857205,35.97837080698847,35.97837080698851,30.49166925892273,29.142480353660684,11.0,12.0,10.0,10
20,4,63,4.660926923084031,4.660926923084033,33.760032675669414,33.76003267566953,28.611627692629828,27.345626467292313,15.0,13.0,12.0,10
20,4,64,5.100846833756302,5.1008468337562975,35.02581629978523,35.02581629978528,31.172976506808855,29.85950839556695,13.0,13.0,12.0,8
20,4,65,5.597092690687983,5.5970926906879805,35.29910108527162,35.299101085271765,29.915988169767704,28.592271879070125,13.0,12.0,12.0,10
20,4,66,4.893277758800369,4.893277758800367,35.91477118982719,35.91477118982719,33.310950278564725,31.9641463589462,12.0,12.0,11.0,10
20,4,67,5.921839777353096,5.921839777353098,35.659743472270804,35.65974347227071,33.074412070531174,31.737171690320935,14.0,12.0,12.0,12
20,4,68,5.234807245480519,5.234807245480519,36.41838884136031,36.41838884136036,33.778055650361686,32.41236606881072,13.0,11.0,10.0,10
20,4,69,6.2391773780345,6.239177378034507,35.42309849084434,35.423098490844275,32.854923850258125,31.526557656851402,12.0,12.0,11.0,10
20,4,70,6.415027901171824,6.41502790117182,36.31848857719155,36.318488577191616,30.763128431794165,30.763128431794158,11.0,11.0,10.0,12
20,4,71,5.408829653775193,5.4088296537751965,37.25574834188185,37.25574834188184,29.80459867350548,28.731231816139967,10.0,9.0,9.0,10
20,4,72,5.534603686543603,5.534603686543608,35.476697577735315,35.47669757773536,29.00267201258178,29.00267201258179,12.0,12.0,12.0,10
20,4,73,6.450106901172905,6.450106901172901,35.934949196021535,35.934949196021634,30.45486944362825,29.107308848777524,12.0,12.0,11.0,12
20,4,74,5.1306168053718535,5.130616805371857,35.43613107848263,35.43613107848251,30.032121089014034,28.70326617357083,13.0,12.0,11.0,10
20,4,75,5.083198409475789,5.083198409475784,36.78473616469462,36.78473616469467,32.73841518657821,31.358987580402204,12.0,9.0,9.0,10
20,4,76,4.382598886283447,4.382598886283449,34.39006000565589,34.39006000565595,29.145575854793368,27.855948604581314,12.0,13.0,12.0,10
20,4,77,4.67466101317011,4.67466101317011,35.46070244303548,35.460702443035544,30.05294532047257,28.723168978858787,12.0,12.0,11.0,10
20,4,78,6.381339006603799,6.381339006603799,36.80883498147003,36.80883498147,31.195487646795847,29.815156334990697,10.0,10.0,10.0,12
20,4,79,6.556074739264071,6.556074739264075,36.28916471857761,36.28916471857766,30.755067098994523,29.3942234220479,11.0,11.0,10.0,10
20,4,80,4.478286565362152,4.478286565362152,36.21280860857229,36.2128086085722,30.690355295765013,29.332374972943484,11.0,12.0,11.0,10
20,4,81,4.768086467873932,4.768086467873932,35.687901501006,35.68790150100612,30.24549652210259,28.907200215814953,12.0,12.0,11.0,12
20,4,82,5.117675549583471,5.117675549583472,35.95567353606411,35.955673536064154,33.348887204699466,32.0005494470971,11.0,11.0,11.0,10
20,4,83,5.084395140105469,5.084395140105466,35.48963453887788,35.48963453887774,30.077465271699005,28.746603976490967,14.0,12.0,12.0,10
20,4,84,4.740258713531975,4.740258713531972,36.92989235386297,36.929892353862826,34.2524751582079,32.86760419493792,11.0,10.0,10.0,10
20,4,85,6.939129786071715,6.939129786071709,35.363768101483664,35.363768101483636,31.706092165645764,31.706092165645753,12.0,12.0,12.0,12
20,4,86,5.277079326576578,5.2770793265765805,35.66355950714096,35.663559507140846,33.07795144287324,31.74056796135535,12.0,11.0,11.0,12
20,4,87,5.993306912378835,5.993306912378835,35.537688533001884,35.537688533001834,31.62854279437168,30.295879474384062,12.0,12.0,12.0,10
20,4,88,3.725990279222955,3.725990279222955,33.76080907128203,33.76080907128191,27.008647257025626,25.742616916852455,12.0,10.0,11.0,10
20,4,89,6.54304525650272,6.543045256502721,35.52872554030901,35.52872554030891,30.11059489541189,28.778267687650217,13.0,12.0,12.0,10
20,4,90,4.351435251049379,4.351435251049383,35.51620541949859,35.51620541949857,30.099984093025057,28.76812638979384,13.0,11.0,11.0,8
20,4,91,6.245206799881528,6.245206799881525,36.96322778900914,36.963227789009196,31.326335551185245,29.940214509097448,10.0,9.0,9.0,10
20,4,92,6.157645183256625,6.157645183256629,35.30657217796522,35.30657217796523,29.922319920825522,28.598323464151836,13.0,13.0,12.0,10
20,4,93,5.324718245154768,5.324718245154766,36.874620209209965,36.874620209210114,29.499696167367976,28.54670074022644,12.0,10.0,10.0,10
20,4,94,4.591972021665403,4.591972021665407,35.75275061125061,35.752750611250704,31.819948044013046,30.479219896091227,12.0,11.0,11.0,10
20,4,95,5.255977481268971,5.2559774812689675,36.21780645897323,36.21780645897333,30.694590973979814,29.336423231768393,11.0,11.0,11.0,10
20,4,96,4.448083221089358,4.44808322108936,36.050986325780265,36.050986325780336,28.84078906062421,27.4888770734075,12.0,11.0,10.0,10
20,4,97,5.424770380677762,5.424770380677764,36.33359647064524,36.333596470645176,30.792723008871846,29.43021314122259,11.0,11.0,11.0,10
20,4,98,5.314382310993297,5.314382310993297,35.80892377109414,35.8089237710942,33.21277679768982,31.869942156273837,12.0,12.0,11.0,10
20,4,99,6.003753789200248,6.0037537892002435,35.27744942987968,35.27744942987972,29.969944411472966,29.969944411472955,13.0,13.0,12.0,10
21,4,0,5.185338074813268,5.18533807481327,38.25946728880904,38.25946728880908,31.405730518251417,30.039320972222544,11.0,11.0,11.0,12
21,4,1,4.073779351877786,4.073779351877784,37.92065181492171,37.92065181492152,31.12760987982236,29.773300886432143,12.0,12.0,11.0,10
21,4,2,5.853901211791084,5.85390121179108,36.94876551228205,36.948765512281916,30.329825658607945,29.089037950230665,13.0,12.0,12.0,10
21,4,3,4.610554676975986,4.610554676975985,36.809718408456504,36.80971840845642,31.801593454925012,30.486960654622916,12.0,12.0,12.0,12
21,4,4,4.295395136270938,4.29539513627094,37.48420018298578,37.48420018298576,30.769343460863617,29.43062202575696,12.0,12.0,11.0,10
21,4,5,6.032962092717239,6.032962092717235,38.160762578323144,38.160762578323094,31.32470760397501,29.96182322617771,12.0,11.0,11.0,10
21,4,6,2.902872759266623,2.902872759266623,38.29002978910232,38.29002978910237,33.08050192663942,31.713000862742952,11.0,10.0,9.0,10
21,4,7,5.371716844211006,5.37171684421101,37.99350772672323,37.99350772672319,32.824323001998984,31.46741201175883,11.0,11.0,11.0,10
21,4,8,4.257884278909595,4.257884278909595,38.4947473638762,38.49474736387627,36.050636420138034,34.67582401428537,11.0,11.0,10.0,10
21,4,9,4.384705367406285,4.384705367406285,39.91771776056175,39.917717760561764,32.76692478304616,31.341292005883247,9.0,8.0,8.0,8
21,4,10,3.269326690632128,3.269326690632127,39.46209471835459,39.46209471835471,34.0931022396669,32.68374171401147,9.0,9.0,9.0,10
21,4,11,4.251522022244475,4.2515220222444725,38.54587619476322,38.54587619476331,33.30153929751652,31.92490086198934,11.0,11.0,11.0,10
21,4,12,4.531168884139648,4.531168884139647,37.97708796843667,37.977087968436706,31.17393615549677,29.817611585195486,11.0,10.0,10.0,10
21,4,13,4.945055441600296,4.945055441600296,36.449343510382434,36.44934351038234,31.490249155228366,30.188486887000344,13.0,13.0,13.0,10
21,4,14,5.049424170372855,5.049424170372855,38.40877142357853,38.408771423578536,31.528288560851312,30.156546724294937,11.0,10.0,10.0,8
21,4,15,5.463178443067553,5.4631784430675525,37.44318181698298,37.44318181698302,32.34887136569278,31.011614872229135,11.0,12.0,11.0,10
21,4,16,4.5731787111451645,4.573178711145163,36.722874195594805,36.72287419559479,30.144400133345396,28.832868912074144,13.0,13.0,12.0,10
21,4,17,4.322726846006055,4.322726846006055,35.65838564027845,35.65838564027831,30.806904600784787,29.53339082791758,13.0,13.0,12.0,10
21,4,18,4.9098692848373835,4.909869284837381,38.216199393350195,38.216199393350124,33.016716482690306,31.651852218642023,12.0,11.0,11.0,12
21,4,19,5.157886794520662,5.1578867945206595,38.7801605740518,38.7801605740519,31.83314768210148,30.44814194731399,10.0,10.0,10.0,10
21,4,20,5.745459587104196,5.745459587104197,39.34990659408721,39.34990659408719,32.300830356144154,30.895476549212447,10.0,9.0,9.0,10
21,4,21,4.551418768645345,4.551418768645346,37.24770638638683,37.24770638638687,30.575214766149738,29.24493953806452,13.0,13.0,12.0,10
21,4,22,5.151077647388434,5.151077647388436,38.95045254889697,38.95045254889714,33.651071249727316,32.25998365869542,10.0,10.0,10.0,10
21,4,23,4.073353165912564,4.073353165912566,36.72636467475042,36.72636467475036,30.147265333922114,28.835609452680973,13.0,13.0,12.0,10
21,4,24,5.6601367654073975,5.660136765407394,38.16508945452432,38.165089454524306,31.328259370834026,29.96522046174386,12.0,12.0,11.0,10
21,4,25,6.142409147585654,6.14240914758565,37.99883010071972,37.99883010071972,32.82892124347895,31.471820168453238,13.0,11.0,11.0,12
21,4,26,5.01457585144383,5.014575851443827,38.10194832326707,38.101948323267095,31.276429235879093,29.915645367191,11.0,11.0,10.0,10
21,4,27,3.822142536692695,3.822142536692697,37.71741027613571,37.71741027613576,30.96077668925426,29.61372632224945,12.0,12.0,11.0,12
21,4,28,5.59557631550572,5.595576315505716,38.291625630089825,38.2916256300899,34.55797505844841,33.19041700023098,12.0,11.0,11.0,10
21,4,29,4.765693595764366,4.765693595764367,38.28633217943849,38.28633217943858,34.5531977492438,33.18582874283537,11.0,11.0,10.0,8
21,4,30,5.81835862891027,5.818358628910268,37.938238910912666,37.93823891091271,34.2390455477171,32.88410844375597,12.0,11.0,11.0,10
21,4,31,5.2608849214054025,5.260884921405401,38.30807049959286,38.308070499592766,31.44562703141183,30.07748165642629,12.0,12.0,10.0,12
21,4,32,6.295401370256766,6.295401370256769,36.119866800428646,36.11986680042873,31.2055992085336,29.91560396566121,14.0,14.0,14.0,12
21,4,33,4.975241804892255,4.975241804892253,36.42297761182017,36.42297761182017,31.4674704537494,30.166649824755822,13.0,13.0,13.0,10
21,4,34,4.441992281237099,4.441992281237097,37.88332508599059,37.88332508599058,35.4780346043404,34.12505870841215,12.0,13.0,11.0,8
21,4,35,5.536691747508966,5.536691747508967,37.50793144277049,37.50793144277042,30.788823542591654,29.449254562492648,14.0,12.0,12.0,10
21,4,36,4.391449623022447,4.391449623022446,38.3222523386383,38.3222523386383,34.58561548929262,33.21696362005554,11.0,11.0,10.0,10
21,4,37,4.423606107057511,4.423606107057512,37.76913615024892,37.7691361502488,31.00323647707508,29.654338757423236,12.0,12.0,11.0,10
21,4,38,4.495084909493404,4.495084909493407,37.64786843904885,37.64786843904884,33.97698784295112,32.63242111298508,12.0,13.0,12.0,12
21,4,39,6.691927508375122,6.691927508375125,36.91141263154532,36.91141263154535,30.68479147669611,30.68479147669612,13.0,13.0,12.0,12
21,4,40,5.712276413288466,5.712276413288466,36.90501543074791,36.90501543074798,30.293912893267,28.975876627883196,13.0,13.0,12.0,10
21,4,41,5.542807710190702,5.542807710190698,36.45143782235296,36.45143782235299,29.92158841653463,28.61975135145062,15.0,13.0,12.0,12
21,4,42,3.9606535300996986,3.9606535300996977,36.98218632006865,36.982186320068664,31.950596344549105,30.629803975975236,13.0,12.0,11.0,10
21,4,43,6.6379289346064905,6.637928934606498,37.48871683186983,37.48871683186986,30.77305100484553,30.587656049991065,12.0,12.0,12.0,10
21,4,44,4.601343951524196,4.601343951524195,38.24688554041773,38.246885540417765,33.04322764376226,31.677267445890223,11.0,10.0,10.0,8
21,4,45,3.4229097849516865,3.4229097849516865,37.71203699642611,37.71203699642611,32.581147609157256,31.234289144999174,11.0,11.0,11.0,12
21,4,46,4.3135755277961385,4.3135755277961385,36.68883577614009,36.68883577614,31.697157439250283,30.38684187581664,13.0,12.0,12.0,10
21,4,47,5.074728897166908,5.074728897166907,37.74810376286423,37.748103762864204,32.61230733254257,31.264160769583107,12.0,11.0,12.0,8
21,4,48,4.508658446358192,4.5086584463581945,36.383809124830954,36.38380912483095,29.866074610405455,28.5666528559472,14.0,12.0,12.0,10
21,4,49,4.4501918766591375,4.450191876659139,38.13266526771352,38.13266526771353,34.41451423253964,33.0526333301213,11.0,11.0,11.0,10
21,4,50,3.4554332256358493,3.4554332256358467,38.352373865149794,38.352373865149865,33.13436381546955,31.764636177428546,12.0,12.0,11.0,10
21,4,51,6.057494854358205,6.057494854358201,37.40895292441636,37.40895292441634,30.70757586992908,29.494716544067398,13.0,13.0,12.0,10
21,4,52,3.73858608650857,3.7385860865085685,36.16744622935437,36.16744622935447,32.640915191118005,31.34922068292686,13.0,12.0,11.0,8
21,4,53,5.0703127595931665,5.0703127595931665,37.87225846777885,37.87225846777891,34.17949857182762,32.82691791226415,12.0,11.0,11.0,10
21,4,54,3.7743381385885226,3.7743381385885195,37.199821924726535,37.19982192472679,30.535908246600922,29.20734317786089,12.0,12.0,11.0,8
21,4,55,5.910577023576651,5.910577023576651,38.78994820730997,38.78994820730991,31.841181975161476,30.455826682043217,12.0,11.0,11.0,12
21,4,56,3.946984825276842,3.9469848252768442,36.41254915468739,36.41254915468737,29.889666199539313,28.58921801544331,14.0,11.0,11.0,12
21,4,57,7.487295371606364,7.487295371606365,38.82076453963545,38.8207645396354,32.033105619418386,32.03310561941839,11.0,10.0,10.0,12
21,4,58,4.015683517739651,4.015683517739649,37.17588526733523,37.17588526733534,33.55102570612114,32.22331551800212,11.0,12.0,11.0,10
21,4,59,5.273401752015083,5.273401752015078,36.3653927890034,36.365392789003415,29.85095734607536,28.552193317896673,13.0,14.0,13.0,10
21,4,60,5.396858622275423,5.396858622275423,36.674406207346316,36.67440620734634,30.104614619182236,28.794814397491315,14.0,13.0,12.0,10
21,4,61,4.143441135481208,4.143441135481207,37.12607172958514,37.126071729585064,33.50606927069135,32.18013813749182,13.0,13.0,11.0,10
21,4,62,4.501624849135629,4.501624849135627,37.24506884592689,37.24506884592682,30.573049710261984,29.242868680050258,12.0,11.0,11.0,10
21,4,63,3.767012596326614,3.7670125963266115,37.22954710098225,37.22954710098225,32.164302597447254,30.83467591526931,11.0,11.0,11.0,12
21,4,64,5.383363408293748,5.38336340829375,38.075005609871695,38.07500560987172,32.89473273778031,31.53491110885634,13.0,12.0,12.0,14
21,4,65,4.637170394176721,4.63717039417672,36.96051579908951,36.96051579908958,33.356655981944726,32.03663756054873,13.0,13.0,12.0,10
21,4,66,4.809712654666754,4.809712654666751,37.677803848864095,37.67780384886411,36.3962458948211,35.05061004307597,13.0,12.0,11.0,10
21,4,67,5.123039475938857,5.123039475938856,38.24596757515782,38.245967575157806,31.394649120651096,30.028721707252586,12.0,11.0,11.0,10
21,4,68,7.273244221133486,7.273244221133481,38.351607007368074,38.35160700736803,33.133701292079905,31.76400104181672,12.0,11.0,11.0,12
21,4,69,4.963399328947738,4.963399328947738,37.45529218677803,37.455292186778046,32.35933406612796,31.021645059457324,14.0,12.0,12.0,10
21,4,70,6.489703391133777,6.489703391133777,38.057445629789214,38.057445629789186,31.23989868023514,30.31715087170981,12.0,11.0,11.0,10
21,4,71,5.603453107507952,5.603453107507948,37.19569000337749,37.19569000337746,32.13505190767988,30.80663440755922,14.0,13.0,12.0,12
21,4,72,5.101510219932426,5.101510219932428,37.97758895342965,37.977588953429574,31.174347394878765,29.818004932256216,12.0,11.0,11.0,10
21,4,73,4.490008310339562,4.490008310339562,36.98839087245266,36.98839087245266,30.362352598249124,29.04133863851867,13.0,13.0,12.0,10
21,4,74,5.959281787815308,5.959281787815311,38.71856195531182,38.71856195531194,31.78258373655982,30.39977795244163,10.0,10.0,9.0,10
21,4,75,5.9673530885542165,5.967353088554212,36.58886737439624,36.58886737439612,30.03439906923229,29.316594449279563,14.0,13.0,13.0,10
21,4,76,5.320033748066431,5.320033748066433,37.03757991343938,37.03757991343939,30.40272999697292,29.079959285778656,12.0,12.0,12.0,10
21,4,77,4.330712806919799,4.330712806919796,37.300094853923014,37.30009485392286,33.66312415388063,32.330977909097534,11.0,11.0,11.0,12
21,4,78,4.994345109666806,4.994345109666809,36.61280501469029,36.61280501469037,30.054048560811534,28.74644838171551,13.0,14.0,12.0,8
21,4,79,2.546141082423401,2.5461410824233996,35.69561773430893,35.69561773430894,29.301164670793273,28.02632118028225,10.0,10.0,10.0,8
21,4,80,4.627351784789727,4.627351784789724,37.833898749574175,37.83389874957413,32.68642953194504,31.33521886231735,11.0,11.0,11.0,10
21,4,81,5.152621256420567,5.152621256420569,37.680501319381754,37.68050131938171,34.0064388324579,32.66070664247995,13.0,13.0,12.0,10
21,4,82,4.549330369691235,4.549330369691239,36.452852009202296,36.45285200920236,31.493280307270012,30.19139273551284,12.0,14.0,12.0,8
21,4,83,4.795011866528384,4.795011866528386,37.65836224884689,37.65836224884674,32.53477554832351,31.18983403943599,13.0,11.0,11.0,10
21,4,84,4.850961656540054,4.850961656540058,37.9143003328874,37.914300332887294,32.7558921243313,31.401809969585226,11.0,12.0,11.0,10
21,4,85,6.250568892877228,6.250568892877227,38.235477197483206,38.23547719748318,31.38603797163021,30.020485214577217,12.0,11.0,11.0,12
21,4,86,4.793647484145137,4.793647484145134,38.21174181682059,38.21174181682057,33.01286537915793,31.648160314271454,13.0,11.0,11.0,10
21,4,87,3.759831320966847,3.759831320966848,38.65537898560526,38.65537898560512,31.730719258025186,30.350170008539166,10.0,10.0,10.0,10
21,4,88,3.8706181491434157,3.870618149143415,36.629851328575086,36.62985132857506,33.058233171820596,31.750024195800034,13.0,12.0,12.0,10
21,4,89,5.45076679499326,5.4507667949932666,37.27519049131997,37.27519049132005,33.640648107812574,32.30939130455123,13.0,12.0,12.0,10
21,4,90,3.8461487912642225,3.8461487912642256,35.70296058148654,35.7029605814866,29.307192132648822,28.03208639759577,12.0,12.0,11.0,8
21,4,91,6.173881986042728,6.173881986042728,38.67122596032792,38.67122596032785,31.743727432287315,30.36261221941841,10.0,10.0,10.0,12
21,4,92,4.756069499138629,4.756069499138628,36.930005365788496,36.930005365788425,31.905514839830882,30.58658607676694,14.0,13.0,12.0,10
21,4,93,5.331049026455328,5.33104902645533,39.36890142812307,39.368901428123,32.316422487484246,30.91039029362265,10.0,10.0,9.0,12
21,4,94,5.400426963167399,5.400426963167398,37.520985894593764,37.52098589459371,30.799539441820734,29.45950423129948,13.0,12.0,12.0,12
21,4,95,4.483504176932265,4.4835041769322626,36.89742695057543,36.897426950575365,31.877368862061772,30.559603613826873,12.0,11.0,12.0,10
21,4,96,4.854221125983682,4.854221125983679,37.75540437564507,37.75540437564504,32.618614664672954,31.27020736554275,12.0,11.0,11.0,12
21,4,97,3.9414398792442955,3.941439879244299,36.705234921937354,36.70523492193725,30.129920729572163,28.81901948236003,12.0,11.0,11.0,8
21,4,98,5.179498858407946,5.179498858407946,37.52728562527393,37.5272856252738,30.804710649317837,29.464450448415086,12.0,12.0,12.0,10
21,4,99,5.93623420528752,5.9362342052875166,35.76204313371021,35.762043133710115,30.89645903388569,29.619243207681677,15.0,13.0,13.0,10
22,4,0,6.031413322792259,6.031413322792256,39.157374943970204,39.15737494397018,32.84688889928079,31.51197838982724,14.0,13.0,13.0,12
